	sch	sch_date	wmo	wmo_date	delta_days	station	min_date	max_date	records	latitude	longitude	station_name
3681	RPK 	2011-11-28	88	2012-04-05	129	0-20000-0-38064	1927-06-15	2022-01-04	54907	44.849998474121094	65.44999694824219	Tasboget AMS
3682	-922	1978-12-28	99	1989-04-23	3769	0-20000-0-60185	1963-07-05	1990-09-23	4926	32.279998779296875	-9.229999542236328	SAFI
3683	W__ 	1957-07-11	1	1990-04-14	11965	0-20000-0-96145	1957-07-11	2022-01-08	14839	3.200000047683716	106.25	TAREMPA
3684	99	1978-12-30	99	1978-12-30	0	0-20000-0-42398	1954-01-01	2020-02-27	32241	26.6299991607666	88.31999969482422	SILIGURI (42398-0)
3685	-922	1978-12-28	99	1978-12-30	2	0-20000-0-60195	1963-07-01	2001-04-15	8181	32.68000030517578	-4.730000019073486	MIDELT
3686	99	1978-12-29	99	1978-12-29	0	0-20000-0-81415	1966-03-02	2005-04-12	3825	3.630000114440918	-54.029998779296875	MARIPASOULA
3687	-922	1978-12-28	99	1980-06-05	524	0-20000-0-60210	1974-02-18	2003-04-28	9398	31.969999313354492	-4.420000076293945	ERRACHIDIA
3688	XXX 	2002-09-29	NA	1900-01-01	-1	0-20000-0-54337	1944-10-15	2007-08-29	31036	41.130001068115234	121.12000274658203	JINZHOU
3689	RZ3 	1995-04-27	27	2004-01-07	3177	0-20000-0-24908	1955-02-20	2022-01-08	56419	60.33000183105469	102.2699966430664	VANAVARA
3690	XXX 	1993-07-13	27	1996-08-26	1139	0-20300-0-21504	1958-03-16	2000-11-29	31438	74.66999816894531	112.93000030517578	OSTROV PREOBRAZHENIA
3691	XXX 	1985-12-08	NA	1900-01-01	-1	0-20000-0-48062	1925-04-15	1994-10-25	20217	20.1200008392334	92.94999694824219	SITTWE
3692	BFI 	2011-08-22	97	2016-06-03	1746	0-20000-0-48407	1956-09-04	2021-11-05	74106	15.25	104.87999725341797	UBON RATCHATHANI
3693	61	2006-07-20	61	2006-07-20	0	0-20400-0-5286	2006-07-20	2007-05-16	4	43.400001525878906	10.869999885559082	Pontedera
3694	NA	NA	NA	NA	NA	0-20000-0-48067	1979-03-15	1983-09-21	2	2.0	20.420000076293945	96.15
3695	NA 	1978-12-23	NA 	1978-12-23	0	0-20000-0-48377	1978-12-23	2003-09-27	8	17.229999542236328	99.05000305175781	BHUMIBOL DAM
3696	NA 	1978-09-20	99	1980-11-01	772	0-20500-0-41006	1971-06-15	2001-08-18	136	10.300000190734863	106.0	VINH LONG
3697	NA 	1978-12-29	99	1980-01-01	367	0-20000-0-71585	1943-04-13	1995-04-27	23634	56.650001525878906	-111.22000122070312	FORT MCMURRAY CS, ALTA
3698	W__ 	1978-12-29	37	2014-10-02	13060	0-20000-0-41529	1926-01-11	2021-12-15	39473	34.029998779296875	71.62000274658203	PESHAWAR
3699	-922	1978-12-21	99	1980-01-12	387	0-20000-0-48400	1963-02-14	2004-02-11	1631	15.800000190734863	100.16999816894531	NAKHON SAWAN
3700	XXX 	1992-01-20	NA	1900-01-01	-1	0-20000-0-60250	1943-04-23	2003-10-19	35950	30.450000762939453	-9.550000190734863	Agadir
3701	NA 	1961-03-11	NA 	1961-03-11	0	0-20000-0-54715	1959-10-04	1981-06-02	503	37.47999954223633	116.37000274658203	LINGXIAN
3702	XXX 	1997-04-29	NA	1900-01-01	-1	0-20001-0-38880	1940-04-07	1997-07-03	41353	37.96699905395508	58.382999420166016	ASHGABAT (38880-1)
3703	XXX 	1987-12-30	99	1987-12-30	0	0-20000-0-56462	1956-08-20	2001-06-30	7433	28.979999542236328	101.55000305175781	JIULONG
3704	RRB 	1993-06-12	28	1993-06-12	0	0-20000-0-44292	1926-05-07	2022-01-08	43330	47.91999816894531	106.9800033569336	ULAANBAATAR
3705	VC_ 	1994-06-09	61	1999-05-30	1816	0-20001-0-71915	1943-06-01	2017-08-31	48995	64.19999694824219	-83.37000274658203	CORAL HARBOUR UA, NU
3706	NA 	1975-10-15	99	1980-08-09	1760	0-20000-0-58265	1973-01-21	1992-10-12	104	32.06999969482422	121.5999984741211	LUSI
3707	XXX 	1990-02-24	99	1990-02-25	1	0-20000-0-54423	1956-08-20	1990-08-15	14668	40.970001220703125	117.83000183105469	CHENGDE
3708	NA 	1978-12-29	99	1980-02-18	415	0-20000-0-93309	1949-01-01	2011-11-30	62625	-39.007999420166016	174.1840057373047	NEW PLYMOUTH AERO AWS
3709	NA 	1977-07-31	99	1982-05-31	1765	0-20400-0-5697	1934-02-22	2005-10-13	5279	33.79999923706055	2.880000114440918	Laghouat
3710	XXX 	1983-03-14	99	1983-03-14	0	0-20000-0-60265	1957-07-03	2005-05-14	12341	30.93000030517578	-6.900000095367432	OUARZAZATE
3711	W__ 	1979-05-03	99	1991-03-08	4326	0-20000-0-63816	1979-05-03	1991-04-10	75	-4.079999923706055	37.720001220703125	SAME
3712	W__ 	1974-09-10	99	1982-11-15	2988	0-20000-0-63995	1974-06-11	1995-09-14	329	-9.399999618530273	46.5	ALDABRA
3713	NA 	1974-08-08	NA 	1974-08-08	0	0-20000-0-65208	1974-08-08	1986-04-24	121	7.429999828338623	3.9000000953674316	IBADAN
3714	XXX 	1990-02-27	99	1990-02-28	0	0-20000-0-54602	1957-07-05	2001-12-03	13117	38.83000183105469	115.56999969482422	BAODING
3715	NA 	1970-05-22	11	1979-01-05	3150	0-20000-0-91250	1945-02-01	1979-06-30	22966	11.350000381469727	162.35000610351562	ENEWETAK, MARSHALL IS
3716	XXX 	2011-10-06	57	2011-10-19	13	0-20000-0-65257	1978-08-01	2018-11-06	658	6.46999979019165	7.550000190734863	ENUGU
3717	NA	NA	NA	NA	NA	0-20000-0-42571	1979-01-26	1979-03-18	2	2.0	24.56999969482422	80.83
3718	NA	NA	NA	NA	NA	0-20000-0-40957	1980-09-04	1980-09-04	1	1.0	33.400001525878906	62.28
3719	W__ 	1977-12-28	99	1980-12-11	1079	0-20000-0-67441	1956-07-01	1986-09-06	2953	-11.75	24.433000564575195	MWINILUNGA
3720	99	1975-08-04	99	1975-08-04	0	0-20000-0-66152	1952-07-01	2002-09-14	7124	-7.369999885559082	20.81999969482422	DUNDO
3721	V8A 	1991-12-19	4	1991-12-30	10	0-20000-0-40080	1957-06-30	2005-02-27	15574	33.41699981689453	36.516998291015625	DAMASCUS INT. AIRPORT
3722	VGR 	1993-09-05	67	2003-06-17	3571	0-20000-0-62403	1993-09-05	2022-01-07	4331	26.18000030517578	32.72999954223633	SOUTH OF VALLEY UNIVERSITY
3723	NA 	1977-12-31	51	1979-06-05	521	0-20000-0-67485	1962-07-01	1996-08-14	4605	-11.883000373840332	33.617000579833984	MZIMBA
3724	VCG 	1999-03-30	61	2006-10-26	2766	0-20000-0-72280	1929-08-13	2010-05-15	22639	32.650001525878906	-114.5999984741211	YUMA/YUMA INT., AZ.
3725	NA	NA	NA	NA	NA	0-20000-0-67687	1979-05-10	1983-11-18	2	2.0	-15.779999732971191	35.03
3726	NA 	1974-02-07	64	1979-06-03	1942	0-20000-0-48351	1974-01-11	2004-02-03	22	17.6200008392334	100.0999984741211	UTTARADIT
3727	NA	NA	NA	NA	NA	0-20000-0-48416	1979-06-04	1990-11-11	7	7.0	15.3100004196167	103.68
3728	W__ 	1978-12-29	99	1980-02-11	409	0-20000-0-78894	1957-07-02	1996-10-31	7527	17.899999618530273	-62.869998931884766	ST. BARTHELEMY METEO
3729	XXX 	1990-02-25	99	1990-02-25	0	0-20000-0-54753	1973-01-01	1990-02-26	10288	37.619998931884766	120.31999969482422	LONGKOU
3730	XXX 	1979-10-22	NA	1900-01-01	-1	0-20000-0-48914	1974-08-22	2022-01-08	9119	9.170000076293945	105.16999816894531	CA MAU
3731	NA 	1978-12-26	11	1979-01-02	7	0-20500-0-26460	1975-04-10	1990-05-02	1332	64.33000183105469	-147.64999389648438	BLAIR LKS BMB RNG AF
3732	XXX 	1994-11-19	NA	1900-01-01	-1	0-20000-0-72654	1910-08-10	1994-11-19	47875	44.380001068115234	-98.2300033569336	HURON/HURON REGIONAL SD.
3733	XXX 	1978-12-29	99	1985-10-15	2481	0-20000-0-40199	1957-05-01	2000-11-22	13463	29.549999237060547	34.95000076293945	EILAT
3734	NA	NA	NA	NA	NA	0-20000-0-41100	2001-11-30	2001-11-30	1	1.0	18.299999237060547	42.35
3735	W__ 	1978-04-19	99	1980-03-15	695	0-20000-0-61931	1953-01-01	1993-12-04	5935	0.3799999952316284	6.71999979019165	S. TOME
3736	NA 	1967-04-30	99	1989-05-21	8057	0-20000-0-40233	1963-08-05	2003-12-23	128	31.5	34.45000076293945	GAZA
3737	NA	NA	NA	NA	NA	0-20000-0-62345	1979-06-02	1985-03-05	3	3.0	30.649999618530273	30.7
3738	NA 	1978-12-30	99	1980-01-02	368	0-20000-0-71849	1955-07-01	1997-05-31	29714	49.900001525878906	-97.2300033569336	WINNIPEG 'A' CS, MAN
3739	NA 	1972-09-27	NA 	1972-09-27	0	0-20000-0-63789	1961-02-11	1979-06-17	1217	-3.3299999237060547	36.619998931884766	ARUSHA
3740	VG_ 	2003-01-29	67	2003-01-29	0	0-20000-0-03502	1966-10-25	2021-12-20	24622	52.130001068115234	-4.559999942779541	ABERPORTH
3741	NA 	1978-12-26	99	1990-06-22	4196	0-20000-0-65416	1978-12-19	1994-04-29	65	9.029999732971191	-2.4800000190734863	BOLE
3742	NA 	1973-05-10	NA 	1973-05-10	0	0-20000-0-66410	1953-09-01	1979-06-13	4042	-14.649999618530273	17.68000030517578	MENONGUE (SERPA PINTO)
3743	XXX 	1997-12-07	NA	1900-01-01	-1	0-20000-0-37985	1953-03-16	1997-12-14	39324	38.72999954223633	48.83000183105469	LANKARAN
3744	I31 	2004-03-18	90	2012-07-08	3033	0-20000-0-42667	1944-01-01	2021-07-07	54790	23.270000457763672	77.41999816894531	BHOPAL/BAIRAGHAR
3745	C2  	1990-03-30	4	1990-09-02	155	0-20000-0-83746	1923-02-12	2022-01-08	40780	-22.899999618530273	-43.16999816894531	GALEAO
3746	XXX 	1979-07-18	8	1979-10-21	94	0-20000-0-70222	1942-09-22	2008-06-17	18547	64.72000122070312	-156.89999389648438	GALENA A.
3747	XXX 	1980-08-28	NA	1900-01-01	-1	0-20000-0-71928	1969-06-01	1980-08-29	1946	52.380001068115234	-114.91999816894531	ROCKY MTN HOUSE (AUT), ALTA
3748	XXX 	1966-03-19	XXX 	1966-03-19	0	0-20000-0-76548	1962-03-03	2006-09-20	2118	22.200000762939453	-97.80000305175781	TAMPICO, TAMPS
3749	VC_ 	1992-12-01	61	1997-12-23	1848	0-20000-0-61052	1940-01-01	2021-05-28	93523	13.482999801635742	2.1670000553131104	NIAMEY-AERO
3750	99	1977-10-23	99	1977-10-23	0	0-20000-0-80448	1974-08-02	1985-03-16	631	7.230000019073486	-70.80000305175781	GUASDUALITO
3751	W__ 	1978-11-14	99	1980-02-21	464	0-20000-0-84515	1957-07-24	1981-07-08	1199	-8.420000076293945	-74.5999984741211	PUCALLPA
3752	99	1978-12-30	99	1978-12-30	0	0-20000-0-44341	1970-04-11	1990-02-11	4435	45.77000045776367	106.27999877929688	MANDALGOBI
3753	NA 	1959-01-31	99	1981-12-09	8348	0-20000-0-91178	1941-05-01	1992-05-01	7242	21.329999923706055	-158.0500030517578	KALAELOA, OAHU, HI.
3754	XXX 	1994-07-31	28	1994-08-03	3	0-20000-0-28900	1939-01-01	1994-11-01	42079	53.25	50.21699905395508	SAMARA (OGMS)
3755	NA 	1978-12-29	79	1979-01-01	2	0-20000-0-91954	1966-11-18	2010-02-03	25041	-23.350000381469727	-149.47999572753906	TUBUAI AERO
3756	J06 	2010-04-07	130	2010-12-08	245	0-20000-0-89532	1959-01-01	2022-01-08	48890	-69.0	39.58000183105469	SYOWA
3757	XXX 	2010-05-04	99	2014-03-28	1423	0-20000-0-68592	1949-07-01	2022-01-08	38259	-29.850000381469727	31.049999237060547	KING SHAKA INT'L AIRPORT
3758	C@  	1979-07-31	4	1991-04-01	4261	0-20000-0-17130	1945-02-02	2022-01-04	45305	39.95000076293945	32.75	ANKARA BOLGE
3759	H9G 	2005-01-31	132	2014-05-25	3401	0-20000-0-56571	1944-08-06	2021-12-31	45235	27.920000076293945	102.30000305175781	XICHANG
3760	XXX 	1986-09-19	NA	1900-01-01	-1	0-20000-0-74207	1920-07-13	2008-05-21	4518	47.117000579833984	-122.55000305175781	FORT LEWIS/GRAY AAF, WA.
3761	VGR 	1978-12-30	67	2008-07-06	10781	0-20000-0-48453	1953-06-18	2022-01-08	88829	13.729999542236328	100.5	BANGNA AGROMET
3762	VNg 	2004-10-11	133	2013-06-29	3182	0-20000-0-44373	1959-08-02	2022-01-08	26752	43.58000183105469	104.41999816894531	DALANZADGAD
3763	VC_ 	1994-10-19	61	1999-06-29	1714	0-20001-0-71924	1948-01-01	2022-01-08	58427	74.68000030517578	-94.91999816894531	RESOLUTE UA, NU
3764	57	2012-12-01	57	2012-12-01	0	0-20000-0-37099	2012-12-01	2014-03-16	752	43.58000183105469	39.77000045776367	SOCHI
3765	-922	2012-12-04	97	2020-12-09	2927	0-20000-0-48381	2012-12-04	2021-11-16	3278	16.450000762939453	102.77999877929688	KHON KAEN
3766	NA	NA	NA	NA	NA	0-20000-0-47837	2013-06-27	2013-06-27	1	1.0	30.719999313354492	130.98
3767	XXX 	1980-02-15	99	1981-06-13	484	0-20000-0-44454	1977-05-01	1990-03-15	728	27.700000762939453	85.37000274658203	KATHMANDU AIRPORT
3768	NA	NA	NA	NA	NA	0-20000-0-71780	2013-09-29	2013-09-29	1	1.0	48.380001068115234	-123.92
3769	XXX 	1996-08-02	27	2004-07-28	2917	0-20000-0-31088	1950-01-05	2022-01-08	58942	59.369998931884766	143.1999969482422	OHOTSK
3770	NA 	1978-12-30	1	1979-01-01	2	0-20000-0-02464	1921-07-13	1995-01-27	47467	59.349998474121094	17.950000762939453	STOCKHOLM/BROMMA
3771	61	2003-06-22	61	2003-06-22	0	0-20000-0-89034	2003-06-22	2007-02-08	184	-77.87000274658203	-34.619998931884766	BASE BELGRANO II
3772	NA 	1978-11-09	NA 	1978-11-09	0	0-20000-0-95305	1950-01-01	1982-12-20	31604	-21.65999984741211	115.11000061035156	ONSLOW AIRPORT
3773	NA	NA	NA	NA	NA	0-20000-0-02055	2003-07-28	2004-11-06	3	3.0	68.68000030517578	21.53
3774	NA 	1958-12-31	99	1980-09-29	7942	0-20000-0-71921	1955-07-01	1990-08-11	2619	54.79999923706055	-66.81999969482422	SCHEFFERVILLE A, QC
3775	VNG 	2004-07-29	79	2004-09-30	63	0-20000-0-03693	1921-10-27	2010-12-21	13567	51.45000076293945	0.7200000286102295	SHOEBURYNESS, LANDWICK
3776	NA	NA	NA	NA	NA	0-20000-0-94333	1979-06-15	1980-09-10	4	4.0	-22.920000076293945	139.9
3777	MI2 	2004-02-15	20	2006-07-18	884	0-20000-0-42809	1929-02-15	2022-01-08	91886	22.649999618530273	88.44999694824219	KOLKATA/DUM DUM
3778	-922	1979-06-27	111	2017-03-02	13763	0-20000-0-98233	1979-06-27	2022-01-08	3011	17.6200008392334	121.7300033569336	TUGUEGARAO
3779	XXX 	1980-09-02	1	1980-09-02	0	0-20000-0-74486	1918-09-01	2002-02-14	36220	40.650001525878906	-73.78299713134766	NEW YORK/JOHN F. KENNEDY INT., NY.
3780	NA 	1978-08-22	99	1981-07-24	1067	0-20000-0-07240	1920-11-27	2001-10-29	4405	47.400001525878906	0.6800000071525574	TOURS
3781	-922	2014-01-17	80	2014-08-12	207	0-20000-0-81729	2014-01-17	2015-12-01	2787	-3.2899999618530273	-60.630001068115234	MANACAPURU
3782	NA	NA	NA	NA	NA	0-20000-0-98329	1979-06-17	1994-10-21	4	4.0	15.479999542236328	120.97
3783	XXX 	1983-07-26	NA	1900-01-01	-1	0-20000-0-07602	1920-12-28	1990-01-11	4732	43.47999954223633	-1.5700000524520874	BIARRITZ-ANGLET
3784	NA	NA	NA	NA	NA	0-20000-0-41164	2014-03-17	2014-03-17	1	1.0	25.829999923706055	51.27
3785	NA	NA	NA	NA	NA	0-20000-0-98648	1979-06-10	1979-06-10	1	1.0	10.130000114440918	124.83
3786	NA	NA	NA	NA	NA	0-20000-0-60403	2014-03-01	2014-03-01	1	1.0	36.470001220703125	7.47
3787	XXX 	2006-09-14	NA	1900-01-01	-1	0-20000-0-08589	1974-08-22	2006-09-14	153	14.940999984741211	-23.485000610351562	PRAIA
3788	VD_ 	1979-11-16	62	1997-01-30	6285	0-20000-0-03023	1979-11-16	2021-12-01	762	57.349998474121094	-7.369999885559082	SOUTH UIST RANGE
3789	NA 	1978-12-28	99	1984-11-12	2146	0-20000-0-14370	1956-03-21	1991-06-02	3630	45.150001525878906	18.020000457763672	SLAVONSKI BROD
3790	NA 	1978-12-26	99	1981-07-26	943	0-20000-0-16182	1978-09-21	1994-09-09	26	43.08000183105469	12.5	PERUGIA S. EGIDIO (16182-0)
3791	99	1978-12-30	99	1978-12-30	0	0-20000-0-91958	1953-01-02	2022-01-08	31673	-27.6200008392334	-144.3300018310547	RAPA
3792	NA 	1972-12-31	30	1979-06-09	2350	0-20500-0-32813	1944-12-15	1992-02-26	3820	23.469999313354492	87.44999694824219	PANAGARH
3793	NA	NA	NA	NA	NA	0-20500-0-25008	1993-08-20	1993-08-20	2	2.0	52.04999923706055	-104.4
3794	DGM 	1993-01-04	117	2012-10-01	7210	0-20000-0-06030	1966-10-31	2021-10-06	6457	57.099998474121094	9.859999656677246	FLYVESTATION AALBORG
3795	NA	NA	NA	NA	NA	0-20000-0-42603	1979-08-29	1979-08-30	2	2.0	24.219999313354492	88.36
3796	RZ3 	1988-12-19	27	2002-08-02	4974	0-20000-0-21824	1936-07-22	2022-01-08	53006	71.58000183105469	128.9199981689453	TIKSI
3797	??? 	1967-12-29	61	2006-07-12	14075	0-20000-0-76612	1949-01-11	2022-01-08	15925	20.68000030517578	-103.3499984741211	GUADALAJARA, JAL.
3798	XXX 	1998-05-03	NA	1900-01-01	-1	0-20000-0-42798	1941-04-30	2020-03-25	25978	22.816999435424805	86.18299865722656	JAMSHEDPUR (42798-0)
3799	H9G 	2003-06-30	132	2016-06-03	4722	0-20000-0-54857	1946-01-09	2021-12-31	58873	36.18000030517578	120.37999725341797	QINGDAO
3800	XXX 	1996-11-09	121	2019-07-31	8299	0-20000-0-42675	1928-08-01	2021-09-20	37233	23.200000762939453	79.94999694824219	JABALPUR
3801	NA	NA	NA	NA	NA	0-20000-0-04213	1985-11-11	1986-01-05	7	7.0	70.66999816894531	-52.12
3802	W__ 	1999-01-08	61	2007-02-10	2955	0-20000-0-82900	1928-07-17	2019-12-07	18947	-8.020000457763672	-34.849998474121094	RECIFE (82900-0)
3803	VNG 	2009-08-05	79	2009-08-06	1	0-20000-0-60656	1950-01-02	2022-01-07	21461	27.670000076293945	-8.180000305175781	TINDOUF
3804	UA3 	2003-07-15	UA3 	2003-07-15	0	0-20000-0-71248	2003-07-15	2003-07-25	6	51.77000045776367	-114.68000030517578	SUNDRE A, ALTA
3805	NA 	1978-12-28	NA 	1978-12-28	0	0-20000-0-41519	1976-02-01	2003-08-22	318	35.43000030517578	74.08000183105469	CHILLAS
3806	NA	NA	NA	NA	NA	0-20000-0-78327	2003-08-26	2003-08-26	1	1.0	22.770000457763672	-81.53
3807	NA	NA	NA	NA	NA	0-20000-0-91665	2003-10-22	2003-10-22	1	1.0	-16.68000030517578	-179.87
3808	49	2003-12-15	49	2003-12-15	0	0-20000-0-06096	2003-12-15	2018-05-24	44	55.18000030517578	8.569999694824219	ROEMOE/JUVRE
3809	XXX 	1993-12-23	NA	1900-01-01	-1	0-20000-0-61214	1959-01-30	2011-02-14	13255	18.43000030517578	1.350000023841858	KIDAL
3810	XXX 	1986-12-07	14	1986-12-08	1	0-20000-0-82930	1958-05-25	1987-12-14	5142	-9.369999885559082	-54.900001525878906	CACHIMBO (AERO)
3811	XXX 	1979-12-27	0	1986-06-06	2353	0-20000-0-83096	1973-06-27	1993-04-05	659	-10.920000076293945	-37.04999923706055	ARACAJU (83096-0)
3812	??? 	1997-10-28	79	2008-04-12	3819	0-20000-0-76654	1976-07-16	2022-01-08	18700	19.049999237060547	-104.33000183105469	MANZANILLO, COL.
3813	99	1978-12-28	99	1978-12-28	0	0-20000-0-15350	1973-05-27	1997-11-16	976	45.150001525878906	26.81999969482422	BUZAU
3814	XXX 	1997-05-21	NA	1900-01-01	-1	0-20000-0-62103	1957-06-30	2013-06-26	11032	30.1299991607666	9.5	GHADAMES
3815	XXX 	1988-06-21	1	1988-06-21	0	0-20300-0-72232	1950-08-16	1991-06-18	25916	29.33300018310547	-89.4000015258789	BOOTHVILLE WSCMO CIT
3816	99	1978-07-28	99	1978-07-28	0	0-20000-0-67012	1966-06-05	1996-04-27	2291	-13.3100004196167	48.310001373291016	FASCENE (NOSSI-BE)
3817	NA 	1973-08-26	99	1980-12-18	2670	0-20000-0-67037	1967-07-04	2002-03-14	328	-16.700000762939453	44.5	BESALAMPY
3818	-922	1978-12-19	99	1980-02-10	418	0-20000-0-67131	1970-04-04	1981-09-09	1639	-21.75	43.36000061035156	MOROMBE
3819	NA 	1978-12-29	2	1979-01-02	3	0-20000-0-10818	1971-06-15	1994-11-07	19794	47.97999954223633	8.899999618530273	KLIPPENECK
3820	VC_ 	1994-07-29	61	1994-07-29	0	0-20001-0-71925	1948-04-17	2022-01-08	40971	69.12000274658203	-105.0199966430664	CAMBRIDGE BAY UA, NU
3821	99	1978-02-22	99	1978-02-22	0	0-20000-0-72303	1919-05-26	2017-01-06	16531	35.18000030517578	-79.0199966430664	POPE AFB, NC.
3822	NA 	1945-08-27	NA 	1945-08-27	0	0-20000-0-83115	1943-12-06	1983-11-24	792	-22.920000076293945	-43.779998779296875	SANTA CRUZ (AERO)
3823	NA 	1973-09-26	99	1980-09-30	2561	0-20000-0-58715	1958-09-01	2001-04-05	621	27.549999237060547	116.5999984741211	NANCHENG
3824	??? 	1997-10-28	79	2007-02-22	3404	0-20000-0-76405	1952-09-01	2022-01-08	21640	24.170000076293945	-110.30000305175781	LA PAZ, BCS
3825	NA 	1978-12-29	53	1979-06-07	159	0-20000-0-67489	1966-01-03	2002-08-13	4310	-11.449999809265137	34.016998291015625	MZUZU
3826	99	1978-02-05	99	1978-02-05	0	0-20000-0-80457	1959-09-05	1985-08-06	1508	5.599999904632568	-67.5	PUERTO AYACUCHO
3827	MRA 	1989-04-01	27	1998-09-10	3449	0-20000-0-24959	1925-08-17	2022-01-08	62788	62.02000045776367	129.67999267578125	JAKUTSK
3828	NA 	1945-11-11	99	1985-07-12	14487	0-20000-0-07790	1943-12-08	1993-08-08	632	42.70000076293945	9.449999809265137	BASTIA
3829	NA 	1978-12-01	99	1980-03-12	467	0-20000-0-54527	1956-08-20	1992-07-19	1985	39.18000030517578	117.12999725341797	TIANJIN
3830	NA 	1965-11-28	99	1981-06-15	5677	0-20000-0-59082	1956-08-20	1986-09-08	2694	24.829999923706055	113.5	SHAOGUAN
3831	-922	2000-02-12	117	2014-04-19	5180	0-20000-0-76525	2000-02-12	2022-01-07	7523	22.77899932861328	-102.56700134277344	ZACATECAS, ZAC. (LA BUFA, ZAC.)
3832	NA 	1978-12-30	79	1979-01-01	2	0-20000-0-93437	1956-01-01	2006-04-09	53488	-41.279998779296875	174.75999450683594	KELBURN AWS
3833	RZW 	1978-12-30	88	2009-09-10	11212	0-20001-0-37259	1927-10-18	2022-01-08	29494	42.97999954223633	47.5	MAHACHKALA (37259-1)
3834	H9G 	2010-03-31	133	2014-09-30	1644	0-20000-0-54161	1942-01-01	2021-12-31	49564	43.869998931884766	125.33000183105469	CHANGCHUN
3835	VNg 	2011-03-15	117	2014-04-23	1134	0-20000-0-76903	1962-03-04	2022-01-08	1929	14.899999618530273	-92.19999694824219	TAPACHULA, CHIS
3836	XXX 	1995-09-25	NA	1900-01-01	-1	0-20000-0-72429	1921-01-31	1995-09-25	47538	39.867000579833984	-84.11699676513672	DAYTON/. COX, OH.
3837	NA	NA	NA	NA	NA	0-20500-0-25250	1982-02-21	1982-02-21	1	1.0	50.779998779296875	-128.43
3838	VNg 	2014-05-08	80	2014-05-09	1	0-20000-0-48811	2014-05-08	2021-12-31	2570	21.131999969482422	103.0	Dien Bien
3839	XXX 	1990-01-19	NA	1900-01-01	-1	0-20300-0-35361	1962-03-18	1990-01-19	18996	50.130001068115234	65.2300033569336	AMANGELDY
3840	132	2014-06-15	132	2014-06-15	0	0-20000-0-59293	2014-06-15	2021-12-31	5495	23.799999237060547	114.7300033569336	HEYUAN
3841	XXX 	1995-05-31	NA	1900-01-01	-1	0-20000-0-72655	1948-01-01	1995-05-31	41650	45.58000183105469	-94.18000030517578	ST.CLOUD/WHITNEY, MN.
3842	??? 	1990-04-21	61	1998-05-25	2956	0-20000-0-82983	1960-01-01	2020-09-27	10657	-9.399999618530273	-40.5	PETROLINA (82983-0)
3843	XXX 	1982-02-10	1	1982-02-11	1	0-20000-0-72793	1926-11-03	1992-02-06	46126	47.45000076293945	-122.30000305175781	SEATTLE/S.-TACOMA, WA.
3844	-922	1978-12-30	99	1980-01-01	367	0-20000-0-55279	1973-01-01	1999-12-30	14313	31.367000579833984	90.01699829101562	BAINGOIN
3845	V8A 	1983-09-14	11	1983-09-14	0	0-20000-0-40416	1946-02-14	1997-10-03	28559	26.280000686645508	50.150001525878906	DHAHRAN
3846	V8A 	1984-06-04	11	1984-06-04	0	0-20000-0-61202	1948-01-01	2010-11-26	22986	20.200000762939453	0.9829999804496765	TESSALIT
3847	XXX 	2002-09-29	NA	1900-01-01	-1	0-20000-0-55472	1973-10-04	2002-09-30	17760	30.950000762939453	88.62999725341797	XAINZA
3848	XXX 	1994-03-30	NA	1900-01-01	-1	0-20000-0-72455	1923-01-02	1994-03-31	6471	39.099998474121094	-96.76699829101562	FORT RILEY, KS. (ARMY)
3849	99	1975-08-30	99	1975-08-30	0	0-20000-0-72581	1944-05-01	1994-08-20	4026	40.733001708984375	-114.03299713134766	WENDOVER/AF. AUX. FIELD, UT.
3850	99	1978-12-05	99	1978-12-05	0	0-20000-0-81209	1974-06-17	1986-03-12	286	4.349999904632568	-54.45000076293945	STOELMANSEILAND
3851	79	1978-12-30	79	1978-12-30	0	0-20000-0-96221	1954-07-02	2022-01-08	35588	-2.9000000953674316	104.69999694824219	PALEMBANG/ST. M. BADARUDIN II
3852	NA 	1978-12-30	79	1979-01-01	2	0-20000-0-93781	1953-07-06	1996-11-30	61269	-43.47999954223633	172.52999877929688	CHRISTCHURCH AERO AWS
3853	W__ 	2000-02-17	61	2006-07-30	2355	0-20000-0-61223	1972-09-08	2013-10-09	32194	16.719999313354492	-3.0	TOMBOUCTOU
3854	XXX 	2002-09-29	NA	1900-01-01	-1	0-20000-0-55696	1959-09-01	2002-09-30	15553	28.43000030517578	92.44999694824219	LHUNZE
3855	XXX 	2002-09-28	NA	1900-01-01	-1	0-20000-0-55773	1956-10-01	2002-09-30	13680	27.729999542236328	89.08000183105469	PAGRI
3856	V2_ 	1980-06-30	99	1980-06-30	0	0-20000-0-40373	1976-12-31	2022-01-08	22872	28.329999923706055	46.119998931884766	AL-QAISUMAH
3857	RPF 	2011-07-14	90	2011-07-16	2	0-20000-0-34300	1926-05-06	2022-01-08	57446	50.0	36.22999954223633	Kharkiv
3858	1	1978-12-29	1	1978-12-29	0	0-20000-0-82397	1943-11-13	2019-07-26	15753	-3.7699999809265137	-38.54999923706055	FORTALEZA (82397-0)
3859	VC_ 	1995-06-27	61	1995-06-27	0	0-20001-0-71926	1949-02-10	2022-01-08	47016	64.30000305175781	-96.0	BAKER LAKE UA, NU
