	station_id	station_name	latitude	longitude	station_name	ObsRems	original_latitude	original_longitude
8426	0-20000-0-94298	MARION REEF	-19.1	152.39	MARION REEF	Surface land meteorological station (SYNOP), RBSN(S), GOS	19 05 47S	152 23 21E
8427	0-20000-0-94477	MARLA POLICE STATION	-27.3	133.62	MARLA POLICE STATION	Surface land meteorological station (SYNOP), GOS, RBSN(S)	27 18 01S	133 37 12E
8428	0-20000-0-94950	MARRAWAH	-40.91	144.71	MARRAWAH	Surface land meteorological station (SYNOP), GOS	40 54 32S	144 42 34E
8429	0-20000-0-95480	MARREE AERO	-29.66	138.07	MARREE AERO	Climatological station, Surface land meteorological station (SYNOP), GSN, CLIMAT(C), RBSN(S), GOS, RBCN	29 39 31S	138 04 06E
8430	0-20000-0-94480	MARREE COMPARISON	-29.65	138.06	MARREE COMPARISON	Surface land meteorological station (SYNOP), GSN, GOS	29 38 53S	138 03 49E
8431	0-20000-0-94567	MARYBOROUGH (94567-0)	-25.52	152.72	MARYBOROUGH (94567-0)	Surface land meteorological station (SYNOP), GOS	25 30 58S	152 42 56E
8432	0-20000-0-94849	MARYBOROUGH (94849-0)	-37.06	143.73	MARYBOROUGH (94849-0)	Surface land meteorological station (SYNOP), GOS	37 03 22S	143 43 55E
8433	0-20000-0-94963	MAYDENA POST OFFICE	-42.76	146.62	MAYDENA POST OFFICE	Surface land meteorological station (SYNOP), GOS	42 45 24S	146 37 26E
8434	0-20000-0-94239	MCARTHUR RIVER MINE	-16.44	136.08	MCARTHUR RIVER MINE	Surface land meteorological station (SYNOP), GOS	16 26 32S	136 04 34E
8435	0-20000-0-94135	MCCLUER ISLAND	-11.05	132.98	MCCLUER ISLAND	Surface land meteorological station (SYNOP), GOS	11 02 48S	132 58 45E
8436	0-20000-0-95608	MEDINA RESEARCH CENTRE	-32.22	115.81	MEDINA RESEARCH CENTRE	Surface land meteorological station (SYNOP), GOS	32 13 15S	115 48 27E
8437	0-20000-0-94430	MEEKATHARRA AIRPORT	-26.61	118.54	MEEKATHARRA AIRPORT	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), GOS, GSN, CLIMAT(C), RBSN(ST), RBCN	26 36 49S	118 32 14E
8438	0-20000-0-94866	MELBOURNE AIRPORT	-37.67	144.83	MELBOURNE AIRPORT	Climatological station, Precipitation station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), Weather radar, CLIMAT(C), GRUAN, RBSN(ST), RBCN, GOS, WRO	37 39 56S	144 49 56E
8439	0-20000-0-95936	MELBOURNE (OLYMPIC PARK)	-37.83	144.98	MELBOURNE (OLYMPIC PARK)	Automatic weather station (AWS), Climatological station, Precipitation station, Surface land meteorological station (SYNOP), GOS	37 49 32S	144 58 54E
8440	0-20000-0-94868	MELBOURNE REGIONAL OFFICE	-37.81	144.97	MELBOURNE REGIONAL OFFICE	Climatological station, Surface land meteorological station (SYNOP), RBCN, CLIMAT(C), GOS	37 48 27S	144 58 12E
8441	0-20000-0-94971	MELTON MOWBRAY (NORTH STOCKMAN)	-42.49	147.2	MELTON MOWBRAY (NORTH STOCKMAN)	Surface land meteorological station (SYNOP), GOS	42 29 34S	147 11 53E
8442	0-20000-0-94694	MENINDEE POST OFFICE	-32.39	142.42	MENINDEE POST OFFICE	Surface land meteorological station (SYNOP), GOS	32 23 37S	142 25 02E
8443	0-20000-0-95814	MENINGIE	-35.69	139.34	MENINGIE	Surface land meteorological station (SYNOP), GOS	35 41 25S	139 20 15E
8444	0-20000-0-95929	MERIMBULA AIRPORT AWS	-36.91	149.9	MERIMBULA AIRPORT AWS	Surface land meteorological station (SYNOP), GOS	36 54 28S	149 53 56E
8445	0-20000-0-95624	MERREDIN	-31.48	118.28	MERREDIN	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN	31 28 32S	118 16 44E
8446	0-20000-0-95754	MERRIWA (ROSCOMMON)	-32.19	150.17	MERRIWA (ROSCOMMON)	Surface land meteorological station (SYNOP), GOS	32 11 07S	150 10 25E
8447	0-20000-0-94372	MIDDLE PERCY ISLAND	-21.66	150.27	MIDDLE PERCY ISLAND	Surface land meteorological station (SYNOP), GOS	21 39 46S	150 16 16E
8448	0-20000-0-95121	MIDDLE POINT AWS	-12.61	131.3	MIDDLE POINT AWS	Surface land meteorological station (SYNOP), GOS	12 36 18S	131 17 56E
8449	0-20000-0-94693	MILDURA AIRPORT	-34.24	142.09	MILDURA AIRPORT	Climatological station, Precipitation station, Surface land meteorological station (SYNOP), Weather radar, RBSN(S), CLIMAT(C), GSN, GOS, WRO, RBCN	34 14 09S	142 05 12E
8450	0-20000-0-95529	MILES CONSTANCE STREET	-26.66	150.18	MILES CONSTANCE STREET	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS	26 39 25S	150 10 55E
8451	0-20000-0-94140	MILINGIMBI AWS	-12.09	134.89	MILINGIMBI AWS	Surface land meteorological station (SYNOP), GOS	12 05 35S	134 53 31E
8452	0-20000-0-95659	MINLATON AERO	-34.75	137.53	MINLATON AERO	Surface land meteorological station (SYNOP), GOS	34 44 53S	137 31 39E
8453	0-20000-0-95662	MINNIPA DPI	-32.84	135.15	MINNIPA DPI	Surface land meteorological station (SYNOP), GOS	32 50 34S	135 09 05E
8454	0-20000-0-94514	MITCHELL POST OFFICE	-26.49	147.98	MITCHELL POST OFFICE	Surface land meteorological station (SYNOP), GOS	26 29 20S	147 58 40E
8455	0-20000-0-94939	MONTAGUE ISLAND LIGHHOUSE	-36.25	150.23	MONTAGUE ISLAND LIGHHOUSE	Surface land meteorological station (SYNOP), GOS	36 15 07S	150 13 39E
8456	0-20000-0-94377	MONTO TOWNSHIP	-24.86	151.12	MONTO TOWNSHIP	Surface land meteorological station (SYNOP), GOS	24 51 51S	151 07 29E
8457	0-20000-0-95481	MOOMBA AIRPORT	-28.1	140.2	MOOMBA AIRPORT	Surface land meteorological station (SYNOP), GOS, RBSN(S)	28 05 59S	140 11 44E
8458	0-20000-0-94870	MOORABBIN AIRPORT	-37.98	145.1	MOORABBIN AIRPORT	Surface land meteorological station (SYNOP), GOS	37 58 48S	145 05 47E
8459	0-20000-0-95290	MOORE REEF	-16.86	146.23	MOORE REEF	Surface land meteorological station (SYNOP), GOS	16 51 21S	146 13 54E
8460	0-20000-0-94397	MORANBAH AIRPORT	-22.06	148.08	MORANBAH AIRPORT	Surface land meteorological station (SYNOP), GOS	22 03 52S	148 04 34E
8461	0-20000-0-94417	MORAWA AIRPORT	-29.2	116.02	MORAWA AIRPORT	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN	29 12 14S	116 01 29E
8462	0-20000-0-95527	MOREE AERO	-29.49	149.85	MOREE AERO	Climatological station, Precipitation station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), Weather radar, RBCN, GOS, RBSN(ST), WRO, CLIMAT(C)	29 29 23S	149 50 50E
8463	0-20000-0-94256	MORNINGTON ISLAND	-16.66	139.18	MORNINGTON ISLAND	Precipitation station, Surface land meteorological station (SYNOP), Weather radar, GOS, WRO	16 39 50S	139 11 01E
8464	0-20000-0-94254	MORNINGTON ISLAND AIRPORT	-16.66	139.17	MORNINGTON ISLAND AIRPORT	Surface land meteorological station (SYNOP), GOS	16 39 43S	139 09 56E
8465	0-20000-0-94840	MORTLAKE RACECOURSE	-38.07	142.77	MORTLAKE RACECOURSE	Surface land meteorological station (SYNOP), GOS	38 04 25S	142 46 28E
8466	0-20000-0-95937	MORUYA AIRPORT AWS	-35.9	150.14	MORUYA AIRPORT AWS	Surface land meteorological station (SYNOP), GOS	35 54 01S	150 08 37E
8467	0-20000-0-94937	MORUYA HEADS PILOT STATION	-35.91	150.15	MORUYA HEADS PILOT STATION	Climatological station, Surface land meteorological station (SYNOP), RBCN, GSN, CLIMAT(C), GOS	35 54 33S	150 09 12E
8468	0-20000-0-94746	MOSS VALE AWS	-34.53	150.42	MOSS VALE AWS	Surface land meteorological station (SYNOP), GOS	34 31 31S	150 25 18E
8469	0-20000-0-94630	MOUNT BARKER (94630-0)	-34.62	117.64	MOUNT BARKER (94630-0)	Surface land meteorological station (SYNOP), GOS	34 37 30S	117 38 10E
8470	0-20000-0-94806	MOUNT BARKER (94806-0)	-35.06	138.85	MOUNT BARKER (94806-0)	Surface land meteorological station (SYNOP), GOS	35 03 50S	138 51 03E
8471	0-20000-0-95901	MOUNT BAW BAW	-37.84	146.27	MOUNT BAW BAW	Surface land meteorological station (SYNOP), GOS	37 50 18S	146 16 29E
8472	0-20000-0-94743	MOUNT BOYCE AWS	-33.62	150.27	MOUNT BOYCE AWS	Surface land meteorological station (SYNOP), GOS	33 37 07S	150 16 27E
8473	0-20000-0-94894	MOUNT BULLER	-37.14	146.44	MOUNT BULLER	Surface land meteorological station (SYNOP), GOS	37 08 42S	146 26 22E
8474	0-20000-0-94211	MOUNT ELIZABETH	-16.42	126.1	MOUNT ELIZABETH	Surface land meteorological station (SYNOP), GOS, RBSN(S)	16 25 05S	126 06 09E
8475	0-20000-0-94821	MOUNT GAMBIER AERO	-37.75	140.77	MOUNT GAMBIER AERO	Climatological station, Precipitation station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), Weather radar, GSN, CLIMAT(C), RBCN, GOS, WRO, RBSN(ST)	37 44 50S	140 46 26E
8476	0-20000-0-95845	MOUNT GELLIBRAND	-38.23	143.79	MOUNT GELLIBRAND	Surface land meteorological station (SYNOP), GOS	38 14 00S	143 47 33E
8477	0-20000-0-95925	MOUNT GININI AWS	-35.53	148.77	MOUNT GININI AWS	Surface land meteorological station (SYNOP), GOS	35 31 45S	148 46 20E
8478	0-20000-0-94906	MOUNT HOTHAM	-36.98	147.13	MOUNT HOTHAM	Surface land meteorological station (SYNOP), GOS	36 58 36S	147 08 03E
8479	0-20000-0-94332	MOUNT ISA AERO	-20.68	139.49	MOUNT ISA AERO	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBCN, GOS, GSN, CLIMAT(C), RBSN(ST)	20 40 40S	139 29 15E
8480	0-20000-0-94660	MOUNT IVE	-32.44	136.07	MOUNT IVE	Surface land meteorological station (SYNOP), GOS	32 26 23S	136 04 02E
8481	0-20000-0-95678	MOUNT LOFTY	-34.98	138.71	MOUNT LOFTY	Surface land meteorological station (SYNOP), GOS	34 58 42S	138 42 32E
8482	0-20000-0-94429	MOUNT MAGNET AERO	-28.12	117.84	MOUNT MAGNET AERO	Surface land meteorological station (SYNOP), GOS, RBSN(S)	28 06 56S	117 50 33E
8483	0-20000-0-95913	MOUNT MOORNAPA	-37.75	147.14	MOUNT MOORNAPA	Surface land meteorological station (SYNOP), GOS	37 44 53S	147 08 34E
8484	0-20000-0-94930	MOUNT NOWA NOWA	-37.69	148.09	MOUNT NOWA NOWA	Surface land meteorological station (SYNOP), GOS	37 41 33S	148 05 27E
8485	0-20000-0-95952	MOUNT READ	-41.84	145.54	MOUNT READ	Surface land meteorological station (SYNOP), GOS	41 50 40S	145 32 31E
8486	0-20000-0-95679	MOUNT TERRIBLE RADAR	-35.33	138.5	MOUNT TERRIBLE RADAR	Precipitation station, Surface land meteorological station (SYNOP), Weather radar, WRO, GOS	35 19 46S	138 30 07E
8487	0-20000-0-95979	MOUNT WELLINGTON	-42.89	147.24	MOUNT WELLINGTON	Surface land meteorological station (SYNOP), GOS	42 53 42S	147 14 09E
8488	0-20000-0-94833	MOUNT WILLIAM	-37.29	142.6	MOUNT WILLIAM	Surface land meteorological station (SYNOP), GOS	37 17 42S	142 36 14E
8489	0-20000-0-94678	MT CRAWFORD AWS	-34.73	138.93	MT CRAWFORD AWS	Surface land meteorological station (SYNOP), GOS	34 43 31S	138 55 38E
8490	0-20000-0-94905	MT HOTHAM AIRPORT	-37.05	147.33	MT HOTHAM AIRPORT	Surface land meteorological station (SYNOP), GOS	37 02 57S	147 20 05E
8491	0-20000-0-94727	MUDGEE AIRPORT AWS	-32.56	149.61	MUDGEE AIRPORT AWS	Surface land meteorological station (SYNOP), GOS	32 33 46S	149 36 54E
8492	0-20000-0-94411	MULLEWA	-28.54	115.51	MULLEWA	Surface land meteorological station (SYNOP), GOS	28 32 12S	115 30 51E
8493	0-20000-0-94520	MUNGINDI POST OFFICE	-28.98	148.99	MUNGINDI POST OFFICE	Surface land meteorological station (SYNOP), GOS	28 58 43S	148 59 24E
8494	0-20000-0-95644	MUNGLINUP WEST	-33.55	120.7	MUNGLINUP WEST	Surface land meteorological station (SYNOP), GOS	33 33 17S	120 41 59E
8495	0-20000-0-95815	MUNKORA	-36.11	140.33	MUNKORA	Surface land meteorological station (SYNOP), GOS	36 06 21S	140 19 38E
8496	0-20000-0-94422	MURCHISON	-26.9	115.96	MURCHISON	Surface land meteorological station (SYNOP), GOS	26 53 44S	115 57 24E
8497	0-20000-0-94109	MURGANELLA AIRSTRIP	-11.55	132.93	MURGANELLA AIRSTRIP	Surface land meteorological station (SYNOP), GOS	11 32 54S	132 55 36E
8498	0-20000-0-95812	MURRAY BRIDGE COMPARISON	-35.12	139.26	MURRAY BRIDGE COMPARISON	Surface land meteorological station (SYNOP), GOS	35 07 24S	139 15 33E
8499	0-20000-0-95747	MURRURUNDI GAP AWS	-31.74	150.79	MURRURUNDI GAP AWS	Surface land meteorological station (SYNOP), GOS	31 44 30S	150 47 37E
8500	0-20000-0-94756	MURRURUNDI POST OFFICE	-31.77	150.84	MURRURUNDI POST OFFICE	Surface land meteorological station (SYNOP), GOS	31 45 54S	150 50 11E
8501	0-20000-0-94582	MURWILLUMBAH (BRAY PARK)	-28.34	153.38	MURWILLUMBAH (BRAY PARK)	Surface land meteorological station (SYNOP), GOS	28 20 22S	153 22 51E
8502	0-20000-0-95572	NAMBOUR DPI-HILLSIDE	-26.64	152.94	NAMBOUR DPI-HILLSIDE	Surface land meteorological station (SYNOP), GOS	26 38 39S	152 56 18E
8503	0-20000-0-94820	NARACOORTE AERODROME	-36.98	140.73	NARACOORTE AERODROME	Surface land meteorological station (SYNOP), GOS	36 58 53S	140 43 37E
8504	0-20000-0-95626	NAREMBEEN	-32.07	118.4	NAREMBEEN	Surface land meteorological station (SYNOP), GOS	32 03 56S	118 23 44E
8505	0-20000-0-95935	NAROOMA VMR	-36.21	150.14	NAROOMA VMR	Surface land meteorological station (SYNOP), GOS	36 12 52S	150 08 09E
8506	0-20000-0-95734	NARRABRI AIRPORT AWS	-30.32	149.83	NARRABRI AIRPORT AWS	Surface land meteorological station (SYNOP), GOS	30 18 55S	149 49 49E
8507	0-20000-0-95706	NARRANDERA AIRPORT	-34.71	146.51	NARRANDERA AIRPORT	Surface land meteorological station (SYNOP), GOS	34 42 18S	146 30 50E
8508	0-20000-0-94706	NARRANDERA GOLF CLUB	-34.73	146.56	NARRANDERA GOLF CLUB	Surface land meteorological station (SYNOP), GOS	34 43 57S	146 33 33E
8509	0-20000-0-94627	NARROGIN	-32.93	117.18	NARROGIN	Surface land meteorological station (SYNOP), GOS	32 56 03S	117 10 47E
8510	0-20000-0-95779	NELSON BAY (NELSON HEAD)	-32.71	152.16	NELSON BAY (NELSON HEAD)	Surface land meteorological station (SYNOP), GOS	32 42 37S	152 09 40E
8511	0-20000-0-94804	NEPTUNE ISLAND	-35.34	136.12	NEPTUNE ISLAND	Surface land meteorological station (SYNOP), GOS, RBSN(S)	35 20 11S	136 07 03E
8512	0-20000-0-94943	NERRIGA AWS	-35.11	150.08	NERRIGA AWS	Surface land meteorological station (SYNOP), GOS	35 06 37S	150 04 57E
8513	0-20000-0-94774	NEWCASTLE NOBBYS SIGNAL STATION	-32.92	151.8	NEWCASTLE NOBBYS SIGNAL STATION	Surface land meteorological station (SYNOP), GOS	32 55 06S	151 47 55E
8514	0-20000-0-94781	NEWCASTLE UNIVERSITY	-32.89	151.71	NEWCASTLE UNIVERSITY	Surface land meteorological station (SYNOP), GOS	32 53 26S	151 42 25E
8515	0-20000-0-94628	NEWDEGATE RESEARCH STATION	-33.11	118.84	NEWDEGATE RESEARCH STATION	Surface land meteorological station (SYNOP), GOS	33 06 47S	118 50 24E
8516	0-20000-0-94317	NEWMAN AERO	-23.42	119.8	NEWMAN AERO	Climatological station, Surface land meteorological station (SYNOP), GSN, RBCN, RBSN(S), GOS, CLIMAT(C)	23 25 01S	119 47 56E
8517	0-20000-0-94349	NEW MAY DOWNS	-20.59	139.34	NEW MAY DOWNS	Surface land meteorological station (SYNOP), GOS	20 35 24S	139 20 28E
8518	0-20000-0-95146	NGAYAWILI	-12.0	135.57	NGAYAWILI	Surface land meteorological station (SYNOP), GOS, RBSN(S)	11 59 50S	135 34 21E
8519	0-20000-0-94106	NGUKURR AIRPORT	-14.72	134.75	NGUKURR AIRPORT	Surface land meteorological station (SYNOP), GOS	14 43 25S	134 44 44E
8520	0-20000-0-94827	NHILL AERODROME	-36.31	141.65	NHILL AERODROME	Climatological station, Surface land meteorological station (SYNOP), GOS, CLIMAT(C), RBCN	36 18 33S	141 38 55E
8521	0-20000-0-94808	NOARLUNGA	-35.16	138.51	NOARLUNGA	Surface land meteorological station (SYNOP), GOS	35 09 31S	138 30 21E
8522	0-20000-0-94105	NOONAMAH AIRSTRIP	-12.61	131.05	NOONAMAH AIRSTRIP	Surface land meteorological station (SYNOP), GOS	12 36 36S	131 02 51E
8523	0-20000-0-95770	NORAH HEAD AWS	-33.28	151.58	NORAH HEAD AWS	Surface land meteorological station (SYNOP), GOS	33 16 53S	151 34 36E
8524	0-20000-0-94996	NORFOLK ISLAND AERO	-29.04	167.94	NORFOLK ISLAND AERO	Climatological station, Precipitation station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), Weather radar, RBSN(ST), GSN, WRO, CLIMAT(C), GUAN, GOS, RBCN	29 02 20S	167 56 27E
8525	0-20000-0-95287	NORMAN REEF	-16.43	145.99	NORMAN REEF	Surface land meteorological station (SYNOP), GOS	16 25 34S	145 59 30E
8526	0-20000-0-94266	NORMANTON AIRPORT	-17.69	141.07	NORMANTON AIRPORT	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C), RBSN(S)	17 41 14S	141 04 24E
8527	0-20000-0-95642	NORSEMAN AERO	-32.21	121.75	NORSEMAN AERO	Surface land meteorological station (SYNOP), GOS	32 12 53S	121 45 17E
8528	0-20000-0-94621	NORTHAM	-31.65	116.66	NORTHAM	Surface land meteorological station (SYNOP), GOS	31 39 03S	116 39 31E
8529	0-20000-0-94151	NORTH EAST ISLAND	-13.64	136.94	NORTH EAST ISLAND	Surface land meteorological station (SYNOP), GOS, RBSN(S)	13 38 42S	136 56 40E
8530	0-20000-0-94405	NORTH ISLAND	-28.3	113.59	NORTH ISLAND	Surface land meteorological station (SYNOP), GOS	28 18 03S	113 35 37E
8531	0-20000-0-95647	NORTH WALPOLE	-34.95	116.72	NORTH WALPOLE	Surface land meteorological station (SYNOP), GOS	34 56 49S	116 43 20E
8532	0-20000-0-94750	NOWRA RAN AIR STATION AWS	-34.95	150.54	NOWRA RAN AIR STATION AWS	Climatological station, Upper-air / Radiosonde station, Surface land meteorological station (SYNOP), RBSN(ST), CLIMAT(C), GOS, RBCN	34 56 49S	150 32 07E
8533	0-20000-0-94651	NULLARBOR	-31.45	130.9	NULLARBOR	Surface land meteorological station (SYNOP), GOS, RBSN(S)	31 26 57S	130 53 51E
8534	0-20000-0-94754	NULLO MOUNTAIN AWS	-32.72	150.23	NULLO MOUNTAIN AWS	Surface land meteorological station (SYNOP), GOS	32 43 28S	150 13 44E
8535	0-20000-0-94681	NURIOOTPA VITICULTURAL	-34.48	139.01	NURIOOTPA VITICULTURAL	Climatological station, Surface land meteorological station (SYNOP), RBCN, GOS, CLIMAT(C)	34 28 34S	139 00 20E
8536	0-20000-0-94708	NYNGAN AIRPORT	-31.55	147.2	NYNGAN AIRPORT	Surface land meteorological station (SYNOP), GOS	31 32 58S	147 11 46E
8537	0-20000-0-94552	OAKEY AERO	-27.4	151.74	OAKEY AERO	Surface land meteorological station (SYNOP), GOS, RBSN(S)	27 24 12S	151 44 29E
8538	0-20000-0-95735	OBERON (SPRINGBANK)	-33.68	149.84	OBERON (SPRINGBANK)	Surface land meteorological station (SYNOP), GOS	33 40 39S	149 50 15E
8539	0-20000-0-94607	OCEAN REEF	-31.76	115.73	OCEAN REEF	Surface land meteorological station (SYNOP), GOS	31 45 34S	115 43 40E
8540	0-20000-0-94110	OENPELLI AIRPORT	-12.33	133.01	OENPELLI AIRPORT	Surface land meteorological station (SYNOP), GOS	12 19 37S	133 00 26E
8541	0-20000-0-95658	OLYMPIC DAM AERODROME	-30.48	136.88	OLYMPIC DAM AERODROME	Surface land meteorological station (SYNOP), GOS	30 28 58S	136 52 38E
8542	0-20000-0-94908	OMEO	-37.1	147.6	OMEO	Surface land meteorological station (SYNOP), GOS	37 06 06S	147 36 03E
8543	0-20000-0-95628	ONGERUP	-33.96	118.49	ONGERUP	Surface land meteorological station (SYNOP), GOS	33 57 52S	118 29 20E
8544	0-20000-0-95305	ONSLOW AIRPORT	-21.67	115.11	ONSLOW AIRPORT	Surface land meteorological station (SYNOP), GOS	21 40 08S	115 06 33E
8545	0-20000-0-94476	OODNADATTA AIRPORT	-27.56	135.45	OODNADATTA AIRPORT	Climatological station, Surface land meteorological station (SYNOP), GOS, GSN, CLIMAT(C), RBCN	27 33 19S	135 26 44E
8546	0-20000-0-95725	ORANGE AGRICULTURAL INSTITUTE	-33.32	149.08	ORANGE AGRICULTURAL INSTITUTE	Surface land meteorological station (SYNOP), GOS	33 19 16S	149 04 58E
8547	0-20000-0-95726	ORANGE AIRPORT AWS	-33.38	149.13	ORANGE AIRPORT AWS	Surface land meteorological station (SYNOP), GOS	33 22 53S	149 07 37E
8548	0-20000-0-95918	ORBOST	-37.69	148.47	ORBOST	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), GOS, RBCN	37 41 32S	148 28 00E
8549	0-20000-0-95984	ORFORD (AUBIN COURT)	-42.55	147.88	ORFORD (AUBIN COURT)	Surface land meteorological station (SYNOP), GOS	42 33 07S	147 52 31E
8550	0-20000-0-94957	OUSE FIRE STATION	-42.48	146.71	OUSE FIRE STATION	Surface land meteorological station (SYNOP), GOS	42 29 03S	146 42 38E
8551	0-20000-0-94831	OUYEN (POST OFFICE)	-35.07	142.32	OUYEN (POST OFFICE)	Surface land meteorological station (SYNOP), GOS	35 04 10S	142 18 57E
8552	0-20000-0-95823	PADTHAWAY SOUTH	-36.65	140.52	PADTHAWAY SOUTH	Surface land meteorological station (SYNOP), GOS	36 39 14S	140 31 16E
8553	0-20000-0-95818	PALLAMANA AERODROME	-35.06	139.23	PALLAMANA AERODROME	Surface land meteorological station (SYNOP), GOS	35 03 54S	139 13 38E
8554	0-20000-0-94276	PALMERVILLE	-16.0	144.08	PALMERVILLE	Climatological station, Surface land meteorological station (SYNOP), CLIMAT(C), RBCN, GOS	16 00 03S	144 04 33E
8555	0-20000-0-94322	PAPUNYA	-23.2	131.92	PAPUNYA	Surface land meteorological station (SYNOP), GOS	23 12 16S	131 54 56E
8556	0-20000-0-94316	PARABURDOO AERO	-23.17	117.75	PARABURDOO AERO	Surface land meteorological station (SYNOP), GOS	23 10 21S	117 44 58E
8557	0-20000-0-95677	PARAFIELD AIRPORT	-34.8	138.63	PARAFIELD AIRPORT	Surface land meteorological station (SYNOP), GOS	34 47 52S	138 37 41E
8558	0-20000-0-94311	PARDOO STATION	-20.11	119.58	PARDOO STATION	Surface land meteorological station (SYNOP), GOS	20 06 28S	119 34 52E
8559	0-20000-0-95717	PARKES AIRPORT AWS	-33.13	148.24	PARKES AIRPORT AWS	Surface land meteorological station (SYNOP), GOS	33 07 41S	148 14 34E
8560	0-20000-0-94807	PARNDANA CFS AWS	-35.79	137.25	PARNDANA CFS AWS	Surface land meteorological station (SYNOP), GOS	35 47 30S	137 14 55E
8561	0-20000-0-94764	PARRAMATTA NORTH (MASON DRIVE)	-33.79	151.02	PARRAMATTA NORTH (MASON DRIVE)	Surface land meteorological station (SYNOP), GOS	33 47 30S	151 01 05E
8562	0-20000-0-94404	PAYNES FIND	-29.27	117.68	PAYNES FIND	Surface land meteorological station (SYNOP), GOS	29 16 15S	117 41 01E
8563	0-20000-0-94721	PEAK HILL POST OFFICE	-32.72	148.19	PEAK HILL POST OFFICE	Surface land meteorological station (SYNOP), GOS	32 43 25S	148 11 25E
8564	0-20000-0-94612	PEARCE RAAF	-31.67	116.02	PEARCE RAAF	Surface land meteorological station (SYNOP), GOS	31 40 01S	116 01 08E
8565	0-20000-0-95613	PEMBERTON	-34.45	116.04	PEMBERTON	Surface land meteorological station (SYNOP), GOS	34 26 52S	116 02 36E
8566	0-20000-0-94763	PENRITH LAKES AWS	-33.72	150.68	PENRITH LAKES AWS	Surface land meteorological station (SYNOP), GOS	33 43 10S	150 40 42E
