station_id	source_uid	source_name	descriptionDataset	data_repository_ftp	wmo_id	station name	lat	lon	elev	fips_code	country	continent	station_data_policy	station_data_type	data_update_status	station_metadata_link	timestep	ver	obs_freq	obs_time_GMT	Temperature_start_year	Temperature_end_year	Wind_speed_start_year	Wind_speed_end_year	Wind_direction_start_year	Wind_direction_end_year	Dew_Point_Temperature_start_year	Dew_Point_Temperature_end_year	Frost_Point_Temperature_start_year	Frost_Point_Temperature_end_year	Relative_humidity_start_year	Relative_humidity_end_year	Ozone_concentration_start_year	Ozone_concentration_end_year	Geopotential_height_start_year	Geopotential_height_end_year	Obs_altitude_start_year	Obs_altitude_end_year	Air_pressure_start_year	Air_pressure_end_year	pointOfContact_Organisation	pointOfContact_ContactName	pointOfContact_Position	pointOfContact_MailAddress	principalInvestigator_Name	principalInvestigator_MailAddress	principalInvestigator_OnlineResource	revisionDate	creationDate	metadataStandard	alternativeMetadataReference_Title	alternativeMetadataReference_OnlineResource	referenceSystem	data_Identification	abstract	purpose	originator_Organisation	originator_Name	originator_Position	originator_MailAddress	applicationArea	stationDescription	startOfOperation	spatialExtent	spatialExtent	maintenanceAndUpdateFrequency	dataCentre	observedVariable-measurand_domain	stationPlatformModel	observedVariable-measurand_variable	stationPlatformType	temporal	featureType	useConstraints	otherConstraints	LanguageCode	characterEncoding	observedVariable-measurand_subdomain	measurementUnit_name	measurementUnit_abbreviation	temporalExtent	representativenessOfObservation	programmeNetworkAffiliation_Definition	regionOfOriginOfData	territoryOfOriginOfData_Name	territoryOfOriginOfData_ISO3CountryCode	stationPlatformUniqueIdentifier	coordinatesSourceDevice	stationStatus	sourceOfObservation	measurementObservingMethod	instrumentSpecifications	instrumentOperatingStatus	coordinatesSourceDevice	statusOfObservation	dataFormat	versionOfDataFormat	aggregationPeriod	referenceTime	qualityFlag_BUFR	qualityFlag_OGC	qualityFlaggingSystem	traceability	network_Names	network_IDs	measurementOriginalUnit_name
78384	IGRA	IGRA		IGRA			19.292	-81.358	3.0														1956-01-01	2019-12-31																																	x												35		101																																			
96996	IGRA	IGRA		IGRA			-12.189	96.834	3.0														1952-01-01	2019-12-31																																	x												35		101																																			
64860	IGRA	IGRA		IGRA			9.333	13.383	242.0														1953-01-01	2018-12-31																																	x												35		101																																			
64870	IGRA	IGRA		IGRA			7.350	13.567	1114.0														1973-01-01	2019-12-31																																	x												35		101																																			
64893	IGRA	IGRA		IGRA			5.650	10.750	1210.0														1953-01-01	1993-12-31																																	x												35		101																																			
64900	IGRA	IGRA		IGRA			5.550	12.367	1027.0														1973-01-01	1987-12-31																																	x												35		101																																			
64910	IGRA	IGRA		IGRA			4.017	9.700	10.0														1953-01-01	2019-12-31																																	x												35		101																																			
64931	IGRA	IGRA		IGRA			4.467	14.367	656.0														1953-01-01	1993-12-31																																	x												35		101																																			
64950	IGRA	IGRA		IGRA			3.833	11.517	760.0														1953-01-01	1992-12-31																																	x												35		101																																			
67001	IGRA	IGRA		IGRA			-11.700	43.233	6.0														1973-01-01	1982-12-31																																	x												35		101																																			
67002	IGRA	IGRA		IGRA			-11.533	43.267	29.0														1982-01-01	2019-12-31																																	x												35		101																																			
67004	IGRA	IGRA		IGRA			-12.117	44.433	12.0														1973-01-01	1982-12-31																																	x												35		101																																			
80001	IGRA	IGRA		IGRA			12.583	-81.717	1.0														1956-01-01	2019-12-31																																	x												35		101																																			
80035	IGRA	IGRA		IGRA			11.533	-72.933	4.0														1992-01-01	2016-12-31																																	x												35		101																																			
80222	IGRA	IGRA		IGRA			4.700	-74.150	2547.0														1960-01-01	2019-12-31																																	x												35		101																																			
80241	IGRA	IGRA		IGRA			4.550	-70.917	167.0														1973-01-01	2003-12-31																																	x												35		101																																			
80259	IGRA	IGRA		IGRA			3.550	-76.383	961.0														2016-01-01	2019-12-31																																	x												35		101																																			
80337	IGRA	IGRA		IGRA			1.850	-78.767	5.0														1975-01-01	1976-12-31																																	x												35		101																																			
80398	IGRA	IGRA		IGRA			-4.167	-69.950	84.0														1986-01-01	2019-12-31																																	x												35		101																																			
91232	IGRA	IGRA		IGRA			15.117	145.733	3.0														1990-01-01	1992-12-31																																	x												35		101																																			
78762	IGRA	IGRA		IGRA			9.983	-84.183	908.0														1972-01-01	2019-12-31																																	x												35		101																																			
64600	IGRA	IGRA		IGRA			4.250	15.800	583.0														1973-01-01	1993-12-31																																	x												35		101																																			
64601	IGRA	IGRA		IGRA			5.967	15.633	1020.0														1973-01-01	1994-12-31																																	x												35		101																																			
64610	IGRA	IGRA		IGRA			6.483	17.433	465.0														1973-01-01	1995-12-31																																	x												35		101																																			
64650	IGRA	IGRA		IGRA			4.400	18.517	365.0														1950-01-01	2019-12-31																																	x												35		101																																			
64654	IGRA	IGRA		IGRA			8.400	20.650	511.0														1973-01-01	1987-12-31																																	x												35		101																																			
64656	IGRA	IGRA		IGRA			4.733	22.833	500.0														1973-01-01	1994-12-31																																	x												35		101																																			
64665	IGRA	IGRA		IGRA			4.317	21.183	406.0														1992-01-01	1992-12-31																																	x												35		101																																			
78325	IGRA	IGRA		IGRA			23.167	-82.350	50.0														1948-01-01	1995-12-31																																	x												35		101																																			
78355	IGRA	IGRA		IGRA			21.400	-77.850	122.0														1948-01-01	1994-12-31																																	x												35		101																																			
78367	IGRA	IGRA		IGRA			19.900	-75.217	56.0														1948-01-01	1991-12-31																																	x												35		101																																			
04834	IGRA	IGRA		IGRA			23.100	-82.430	23.0														1937-01-01	1945-12-31																																	x												35		101																																			
08589	IGRA	IGRA		IGRA			14.900	-23.517	27.0														1974-01-01	2006-12-31																																	x												35		101																																			
08594	IGRA	IGRA		IGRA			16.742	-22.949	54.1														1950-01-01	2017-12-31																																	x												35		101																																			
91801	IGRA	IGRA		IGRA			-9.000	-158.050	1.0														1978-01-01	2008-12-31																																	x												35		101																																			
