	primary_id	primary_id_scheme	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
2954	0-20000-0-67143	0	1:67143,67143	1	MANANJARY			0	48.37	-21.2		19660604	19960404	1	0	63			Mananjary									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2955	0-20000-0-67152	0	1:67152,67152	1	RANOHIRA			0	45.4	-22.55		19680514	20170115	1	0	63			Ihosy									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2956	0-20000-0-67157	0	1:67157,67157	1	FARAFANGANA			0	47.83	-22.8		19660606	20041129	1	0	63			Farafangana									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2957	0-20000-0-67161	0	1:67161,67161	1	TOLIARA			0	43.73	-23.38		19660510	19971028	1	0	63			Toliary									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2958	0-20000-0-67197	0	1:67197,67197	1	TAOLAGNARO			0	46.95	-25.03		19660524	20191231	1	0	63			Taolanaro									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2959	0-20000-0-67215	0	1:67215,67215	1	PEMBA			0	40.53	-12.98		19660605	19831030	1	0	63			Pemba									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2960	0-20000-0-67217	0	1:67217,67217,C:4831	1	LICHINGA			0	35.23	-13.3		19540416	19840819	1	0	63			Lichinga									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2961	0-20000-0-67223	0	67223	1	MONTEPUEZ			0	39.03	-13.13		19820421	19950713	1	0	63			Montepuez									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2962	0-20000-0-67231	0	67231	1	CUAMBA			0	36.52	-14.83		19740818	20150317	1	0	63			Cuamba									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2963	0-20000-0-67237	0	1:67237,67237	1	NAMPULA			0	39.28	-15.1		19710904	20051108	1	0	63			Nampula									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2964	0-20000-0-67241	0	1:67241,4824,5856A,67241,C:4824,C:4832,C:5855,C:5856	1	LUMBO			0	40.67	-15.03		19390102	19920716	1	0	63			Mocambique									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2965	0-20000-0-67243	0	67243	1	ZUMBO			0	30.43	-15.62		19861103	19861103	1	0	63			Karoi									104,105,106,107,117							L.Haimberger	0
2966	0-20000-0-67261	0	1:67261,67261	1	TETE			0	33.58	-16.18		19670304	19831008	1	0	63			Tete									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2967	0-20000-0-67262	0	C:4830	1	TETE CHINGODZE			0	33.65	-16.12		19530519	19560809	1	0	63			Tete									104,105,106,107							L.Haimberger	0
2968	0-20000-0-67273	0	67273	1	ANGOCHE			0	39.9	-16.22		19831126	19920730	1	0	63			Angoche									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2969	0-20000-0-67280	0	67280	1	CAIA			0	35.33	-17.83		19860617	19921115	1	0	63			Nsanje									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2970	0-20000-0-67283	0	1:67283,67283,C:4829	1	QUELIMANE			0	36.88	-17.88		19510702	19900504	1	0	63			Quelimane									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2971	0-20000-0-67295	0	67295	1	CHIMOIO			0	33.47	-19.12		19880318	19880318	1	0	63			Chimoio									104,105,106,107,117							L.Haimberger	0
2972	0-20000-0-67297	0	1:67297,67297,C:4810,C:4833	1	BEIRA			0	34.9	-19.8		19081106	20040725	1	0	63			Beira									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2973	0-20000-0-67323	0	1:67323,67323,C:4813,C:4828	1	INHAMBANE			0	35.38	-23.87		19081028	19850710	1	0	63			Inhambane									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2974	0-20000-0-67341	0	('1:67341', '1:673410'),1:67341,1:673410,67341,C:4823,C:4825	1	MAPUTO/MAVALANE			0	32.57	-25.92		19370104	20010317	1	0	63			Maputo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2975	0-20000-0-67346	0	67346	1	CHANGALANE			0	32.18	-26.28		19801206	19801206	1	0	63			Matola									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2976	0-20000-0-67403	0	67403	1	KAWAMBWA			0	29.08	-9.8		19740603	19800324	1	0	63			Kawambwa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2977	0-20000-0-67421	0	67421	1	CHITIPA			0	33.27	-9.7		19831122	19831122	1	0	63			Itumba									104,105,106,107,117							L.Haimberger	0
2978	0-20000-0-67423	0	67423	1	KARONGA			0	33.88	-9.95		19740907	19990223	1	0	63			Karonga									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2979	0-20000-0-67424	0	67424	1	BOLERO			0	33.73	-10.97		19860609	19960422	1	0	63			Rumphi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2980	0-20000-0-67441	0	1:67441,67441	1	MWINILUNGA			0	24.43	-11.75		19701005	19860906	1	0	63			Mwinilunga									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2981	0-20000-0-67461	0	67461	1	MANSA			0	28.85	-11.1		19800605	19960508	1	0	63			Mansa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2982	0-20000-0-67475	0	1:67475,67475	1	KASAMA			0	31.13	-10.22		19660613	19930723	1	0	63			Kasama									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2983	0-20000-0-67485	0	67485	1	MZIMBA			0	33.62	-11.88		19740112	19960814	1	0	63			Mzimba									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2984	0-20000-0-67489	0	67489	1	MZUZU			0	34.02	-11.45		19740615	20020813	1	0	63			Nkhata Bay									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2985	0-20000-0-67561	0	1:67561,67561	1	NDOLA			0	28.65	-13.0		19700307	19880729	1	0	63			Ndola									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2986	0-20000-0-67563	0	67563	1	KAFIRONDA			0	28.12	-12.6		19801016	19801016	1	0	63			Chambishi									104,105,106,107,117							L.Haimberger	0
2987	0-20000-0-67575	0	67575	1	MKUSHI			0	29.43	-13.63		20001208	20001208	1	0	63			Mkushi									104,105,106,107,117							L.Haimberger	0
2988	0-20000-0-67580	0	67580	1	MSEKERA			0	32.57	-13.65		19840505	19840505	1	0	63			Chipata									104,105,106,107,117							L.Haimberger	0
2989	0-20000-0-67581	0	67581	1	CHIPATA			0	32.58	-13.55		19730625	19940324	1	0	63			Chipata									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2990	0-20000-0-67583	0	67583	1	LUNDAZI			0	33.2	-12.28		19790727	19890419	1	0	63			Lundazi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2991	0-20000-0-67584	0	67584	1	KASUNGU			0	33.47	-13.02		19860812	19951113	1	0	63			Kasungu									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2992	0-20000-0-67586	0	1:67587,67585,67586,67587	1	LILONGWE INT'L AIRPORT			0	33.77	-13.78		19670308	20031228	1	0	63			Lilongwe									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2993	0-20000-0-67591	0	67591	1	NKHOTA KOTA			0	34.27	-12.92		19860607	19860607	1	0	63			Nkhotakota									104,105,106,107,117							L.Haimberger	0
2994	0-20000-0-67597	0	67597	1	SALIMA			0	34.58	-13.75		19790222	20000911	1	0	63			Salima									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2995	0-20000-0-67633	0	1:67633,67633	1	MONGU			0	23.15	-15.25		19660605	19930430	1	0	63			Mongu									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2996	0-20000-0-67641	0	67641	1	KAOMA			0	24.8	-14.8		19740802	19950813	1	0	63			Kaoma									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2997	0-20000-0-67663	0	1:67663,67663	1	KABWE			0	28.47	-14.45		19670303	19880601	1	0	63			Kabwe									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2998	0-20000-0-67666	0	67666	1	LUSAKA CITY AIRPORT			0	28.47	-15.42		19840904	20021226	1	0	63			Lusaka									104,105,106,107,117,126,138,36,39							L.Haimberger	0
2999	0-20000-0-67687	0	67687	1	CHICHIRI			0	35.03	-15.78		19790510	19831118	1	0	63			Blantyre									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3000	0-20000-0-67693	0	1:67693,67693	1	CHILEKA			0	34.97	-15.68		19671004	20040629	1	0	63			Blantyre									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3001	0-20000-0-67695	0	67695	1	MANGOCHI			0	35.25	-14.43		19920618	19920618	1	0	63			Mangochi									104,105,106,107,117							L.Haimberger	0
3002	0-20000-0-67699	0	67699	1	MIMOSA			0	35.58	-16.08		19920519	19920519	1	0	63			Mulanje									104,105,106,107,117							L.Haimberger	0
3003	0-20000-0-67741	0	67741	1	SESHEKE			0	24.3	-17.47		19831011	19930226	1	0	63			Sesheke									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3004	0-20000-0-67743	0	1:67743,67743	1	LIVINGSTONE			0	25.82	-17.82		19670608	19941114	1	0	63			Livingstone									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3005	0-20000-0-67753	0	67753	1	CHOMA			0	27.07	-16.83		19971115	19971115	1	0	63			Choma									104,105,106,107,117							L.Haimberger	0
3006	0-20000-0-67761	0	67761	1	KARIBA			0	28.88	-16.52		19730104	20050807	1	0	63			Kariba									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3007	0-20000-0-67765	0	1:67765,67765	1	KAROI			0	29.62	-16.83		19700419	20091025	1	0	63			Karoi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3008	0-20000-0-67767	0	67767	1	KANYEMBA			0	30.42	-15.63		19890715	19981114	1	0	63			Karoi									104,105,106,107,117							L.Haimberger	0
3009	0-20000-0-67771	0	67771	1	CHINHOYI			0	30.2	-17.37		19980507	19980507	1	0	63			Chinhoyi									104,105,106,107,117							L.Haimberger	0
3010	0-20000-0-67773	0	67773	1	GURUVE			0	30.7	-16.65		19910119	20120604	1	0	63			Mount Darwin									104,105,106,107,117							L.Haimberger	0
3011	0-20000-0-67774	0	1:67774,1:67775,67774,67775	1	HARARE (BELVEDERE)			0	31.02	-17.83		19660605	20180202	1	0	63			Chitungwiza,Harare									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3012	0-20000-0-67779	0	67779	1	MOUNT DARWIN			0	31.58	-16.78		19910311	19910311	1	0	63			Mount Darwin									104,105,106,107,117							L.Haimberger	0
3013	0-20000-0-67781	0	1:67781,67781	1	MUTOKO			0	32.22	-17.42		19700430	20091127	1	0	63			Mutoko									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3014	0-20000-0-67843	0	1:67843,67843	1	VICTORIA FALLS			0	25.85	-18.1		19700404	20041006	1	0	63			Victoria Falls									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3015	0-20000-0-67853	0	67853	1	HWANGE NATIONAL PARK			0	27.0	-18.63		19730216	20020516	1	0	63			Hwange									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3016	0-20000-0-67861	0	67861	1	GOKWE			0	28.93	-18.22		19830717	20011023	1	0	63			Kadoma									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3017	0-20000-0-67865	0	67865	1	KWEKWE			0	29.83	-18.93		19850909	19900519	1	0	63			Kwekwe									104,105,106,107,117							L.Haimberger	0
3018	0-20000-0-67867	0	1:67867,67867	1	GWERU			0	29.85	-19.45		19690513	20041026	1	0	63			Gweru									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3019	0-20000-0-67869	0	67869,67893	1	KADOMA			0	29.88	-18.32		19730216	20011010	1	0	63			Kadoma									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3020	0-20000-0-67871	0	67871	1	CHIVHU			0	30.88	-19.03		19730216	19950310	1	0	63			Kwekwe									104,105,106,107,117							L.Haimberger	0
3021	0-20000-0-67875	0	67875	1	BUHERA			0	31.43	-19.32		19980308	19980308	1	0	63			Masvingo									104,105,106,107,117							L.Haimberger	0
3022	0-20000-0-67881	0	63735,67881	1	RUSAPE			0	32.13	-18.53		19831004	20091025	1	0	63			Rusape									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3023	0-20000-0-67964	0	1:67964,1:67965,67963,67964,67965	1	BULAWAYO (GOETZ OBSY.)			0	28.62	-20.15		19660605	20070315	1	0	63			Bulawayo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3024	0-20000-0-67967	0	67967	1	TULI			0	28.98	-21.38		19901117	19970614	1	0	63			Gwanda									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3025	0-20000-0-67969	0	67969	1	WEST NICHOLSON			0	29.37	-21.05		19800624	20010921	1	0	63			Gwanda									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3026	0-20000-0-67974	0	67974	1	MAKOHOLI			0	30.78	-19.83		19990317	19990525	1	0	63			Masvingo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3027	0-20000-0-67975	0	1:67975,67975	1	MASVINGO			0	30.87	-20.07		19700430	20100829	1	0	63			Masvingo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3028	0-20000-0-67977	0	1:67977,67977	1	BUFFALO RANGE			0	31.58	-21.02		19700430	20050809	1	0	63			Chiredzi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3029	0-20000-0-67983	0	67983	1	CHIPINGE			0	32.62	-20.2		19810722	19840923	1	0	63			Chipinge									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3030	0-20000-0-67991	0	1:67991,67991,68180	1	BEITBRIDGE			0	30.0	-22.22		19700405	20050604	1	0	63			Beitbridge									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3031	0-20000-0-68006	0	68006	1	ONDANGWA			0	15.95	-17.88		19800222	19881206	1	0	63			Oshakati									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3032	0-20000-0-68010	0	68010	1	OKAUKUEJO			0	15.92	-19.18		19940207	19960508	1	0	63			Oshakati									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3033	0-20000-0-68014	0	1:68014,68014	1	GROOTFONTEIN			0	18.12	-19.6		19690207	19891231	1	0	63			Grootfontein									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3034	0-20000-0-68016	0	68016	1	MOWE BAY			0	12.72	-19.33		19871012	19950815	1	0	63			Khorixas									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3035	0-20000-0-68024	0	68024	1	GHANZI			0	21.65	-21.7		19730704	20050107	1	0	63			Ghanzi									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3036	0-20000-0-68029	0	68051	1	KASANE			0	25.15	-17.82		19960730	19960730	1	0	63			Victoria Falls									104,105,106,107,117							L.Haimberger	0
3037	0-20000-0-68032	0	1:68032,68032	1	MAUN			0	23.42	-19.98		19570701	20120722	1	0	63			Maun									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3038	0-20000-0-68040	0	68040	1	LETLHAKANE			0	25.6	-21.42		19930506	20110329	1	0	63			Letlhakane									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3039	0-20000-0-68054	0	68054	1	FRANCISTOWN			0	27.47	-21.32		19730510	20020829	1	0	63			Francistown									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3040	0-20000-0-68098	0	68098	1	WALVIS BAY AIRPORT			0	14.65	-22.98		20000915	20161028	1	0	63			Walvis Bay									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3041	0-20000-0-68102	0	68102	1	OUTJO			0	16.15	-20.11		19811105	19830510	1	0	63			Otjiwarongo									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3042	0-20000-0-68104	0	1:68100,68100,68104,9:4092	1	WALVIS BAY (PELICAN POINT)			0	14.43	-22.88		19570701	19920606	1	0	63			Swakopmund,Walvis Bay									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3043	0-20000-0-68110	0	1:68110,68110	1	WINDHOEK			0	17.1	-22.57		19610101	20201112	1	0	63			Windhoek									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3044	0-20000-0-68112	0	1:68112,68112	1	HOSEA KUTAKO INTERNATIONAL AIRPORT			0	17.47	-22.48		19660211	19861223	1	0	63			Windhoek									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3045	0-20000-0-68114	0	68108	1	OMARURU			0	15.93	-21.42		19931017	19931017	1	0	63			Omaruru									104,105,106,107,117							L.Haimberger	0
3046	0-20000-0-68174	0	1:68174,68174	1	POLOKWANE			0	29.45	-23.86		19660601	20090730	1	0	63			Pietersburg									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3047	0-20000-0-68176	0	68176	1	MARA			0	29.56	-23.14		19860513	19910215	1	0	63			Louis Trichardt									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3048	0-20000-0-68212	0	68212	1	MARIENTAL			0	17.87	-24.5		19821107	19821107	1	0	63			Mariental									104,105,106,107,117							L.Haimberger	0
3049	0-20000-0-68240	0	1:68244,68240,68244	1	SERETSE KHAMA INTERNATIONAL AIRPORT			0	25.92	-24.55		19700408	20120322	1	0	63			Gaborone,Mochudi,Mogoditshane									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3050	0-20000-0-68242	0	68242	1	MAFIKENG			0	25.54	-25.8		19910805	20050509	1	0	63			Mmabatho									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3051	0-20000-0-68257	0	68250	1	PILANESBERG			0	27.22	-25.26		19891126	19891126	1	0	63			Mogwase									104,105,106,107,117							L.Haimberger	0
3052	0-20000-0-68263	0	1:68262,1:68263,68262,68263,C:4919	1	PRETORIA (IRENE)			0	28.21	-25.91		19230212	20210430	1	0	63			Pretoria,Tembisa,Verwoerdburg									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3053	0-20000-0-68268	0	68268	1	WARMBAD TOWOOMBA			0	28.32	-24.9		19850514	19850514	1	0	63			Warmbad									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3054	0-20000-0-68272	0	68272	1	OUDESTAD			0	29.34	-25.18		19900329	20130430	1	0	63			Siyabuswa									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3055	0-20000-0-68312	0	1:68312,68312	1	KEETMANSHOOP			0	18.12	-26.53		19670303	20141208	1	0	63			Keetmanshoop									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3056	0-20000-0-68328	0	68328	1	TSABONG			0	22.45	-26.05		19810826	20101127	1	0	63			Vryburg									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3057	0-20000-0-68338	0	68338	1	VRYBURG			0	24.65	-26.95		19861227	19861227	1	0	63			Vryburg									104,105,106,107,117							L.Haimberger	0
3058	0-20000-0-68350	0	1:68351,68351	1	POTCHEFSTROOM			0	27.08	-26.74		19791001	19851031	1	0	63			Potchefstroom									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3059	0-20000-0-68362	0	68362	1	FRANKFORT-TNK			0	28.49	-27.27		19790911	19801206	1	0	63			Frankfort									104,105,106,107,117							L.Haimberger	0
3060	0-20000-0-68403	0	1:68406,68406,9:4094	1	ALEXANDER BAY			0	16.53	-28.57		19511201	19870701	1	0	63			Springbok									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3061	0-20000-0-68416	0	68416	1	POFADDER			0	19.39	-29.12		19811217	19821007	1	0	63			Springbok									104,105,106,107,117,39							L.Haimberger	0
3062	0-20000-0-68424	0	1:68424,68424,68454	1	UPINGTON			0	21.26	-28.41		19660605	20210429	1	0	63			Upington									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3063	0-20000-0-68438	0	1:68438,68438	1	KIMBERLEY			0	24.77	-28.81		19671205	20000229	1	0	63			Kimberley									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3064	0-20000-0-68442	0	1:68442,68442	1	BLOEMFONTEIN AIRPORT			0	26.3	-29.1		19630301	20210430	1	0	63			Bloemfontein									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3065	0-20000-0-68461	0	1:68461,1:68462,68461,68462	1	BETHLEHEM			0	28.33	-28.25		19721205	20090708	1	0	63			Bethlehem									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3066	0-20000-0-68478	0	68478	1	ESTCOURT			0	29.86	-29.01		19950307	19950307	1	0	63			Mooi River									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3067	0-20000-0-68479	0	68476	1	LADYSMITH			0	29.75	-28.58		19800808	19910104	1	0	63			Ekuvukeni									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3068	0-20000-0-68512	0	68512	1	SPRINGBOK			0	17.88	-29.67		19870701	20210430	1	0	63			Springbok									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3069	0-20000-0-68527	0	68528	1	PRIESKA			0	22.74	-29.67		19870112	19951016	1	0	63			Prieska									104,105,106,107,117							L.Haimberger	0
3070	0-20000-0-68538	0	68538	1	DE AAR			0	23.99	-30.66		19930227	20210430	1	0	63			De Aar									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3071	0-20000-0-68572	0	68572	1	SHALEBURN			0	29.35	-29.79		19880216	19931017	1	0	63			Kokstad									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3072	0-20000-0-68580	0	68580	1	CEDARA			0	30.27	-29.54		19840510	19930513	1	0	63			Howick									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3073	0-20000-0-68588	0	1:68588,68588	1	DURBAN INTNL. AIRPORT			0	30.93	-30.01		19570701	20100512	1	0	63			Durban									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3074	0-20000-0-68591	0	68584	1	MARGATE			0	30.34	-30.86		19920821	19920821	1	0	63			Port Shepstone									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3075	0-20000-0-68592	0	1:68590,68588,68592,9:4096	1	KING SHAKA INT'L AIRPORT			0	31.12	-29.6		19490701	20210430	1	0	63			Ballitoville,Durban									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3076	0-20000-0-68624	0	68624	1	FRASERBURG			0	21.51	-31.92		19850621	19950424	1	0	63			Oudtshoorn									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3077	0-20000-0-68647	0	68648	1	QUEENSTOWN			0	26.88	-31.92		19990604	19990604	1	0	63			Queenstown									104,105,106,107,117							L.Haimberger	0
3078	0-20000-0-68712	0	68712	1	CAPE COLUMBINE			0	17.86	-32.83		19820304	19820825	1	0	63			Saldanha									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3079	0-20000-0-68714	0	68714	1	LANGEBAANWEG			0	18.16	-32.97		19820813	19970430	1	0	63			Saldanha									104,105,106,107,117							L.Haimberger	0
3080	0-20000-0-68727	0	68728	1	BEAUFORT WEST			0	22.57	-32.35		19800205	20020408	1	0	63			Oudtshoorn									104,105,106,107,117,126,138,36,39							L.Haimberger	0
3081	0-20000-0-68816	0	1:68816,68816,68999	1	CAPE TOWN INTNL. AIRPORT			0	18.6	-33.96		19490701	20210430	1	0	63			Cape Town									104,105,106,107,117,126,138,36,39							L.Haimberger	0
