	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role	,primary_id,primary_id_scheme,record_number,secondary_id,secondary_id_scheme,station_name,station_abbreviation,alternative_name,station_crs,longitude,latitude,local_gravity,start_date,end_date,station_type,platform_type,platform_sub_type,operating_institute,operating_territory,city,contact,role,observing_frequency,reporting_time,telecommunication_method,station_automation,measuring_system_model,measuring_system_id,observed_variables,comment,optional_data,bbox_min_longitude,bbox_max_longitude,bbox_min_latitude,bbox_max_latitude,metadata_contact,metadata_contact_role
336	0-20000-0-07603	0	336	07603,1:7603,7603,FRM00007603	3	DAX			0	-1.07	43.69		19691103	19851018	1	0	63	NMS	74.0	Dax					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
337	0-20000-0-07607	0	337	07607,1:7607,7607,FRM00007607	3	MONT-DE-MARSAN			0	-0.5	43.91		19691112	19960709	1	0	63	NMS	74.0	Mont-De-Marsan,Mont-de-Marsan					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
338	0-20000-0-07610	0.0	338	07610,C:5271	1.0,3.0	PAU-UZEIN			0.0	-0.42	43.38		19270216	19840205	1.0	0.0	63.0			Lons									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
339	0-20000-0-07618	0	339	07618,07629,07630,1:07631,1:7630,7630,C:4518,FRM00007630	3	TOULOUSE BLAGNAC,TOULOUSE RW			0	1.37	43.58		19201005	20160224	1	0	63	NMS	74.0	Blagnac,Cugnaux,Ramonville-Saint-Agne,Tournefeuille					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
340	0-20000-0-07627	0	340	07627,1:7627,7627,FRM00007627	3	SAINT GIRONS			0	1.11	43.01		19691102	19861020	1	0	63	NMS	74.0	Saint-Gaudens					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
341	0-20000-0-07635	0.0	341	07635	1.0,3.0	CARCASSONNE			0.0	2.3	43.22		19880923	19880923	1.0	0.0	63.0			Carcassonne									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
342	0-20000-0-07643	0.0	342	C:6100	1.0,3.0	MONTPELLIER			0.0	3.96	43.58		19200905	19210416	1.0	0.0	63.0			Montpellier									106,107							L.Haimberger	0.0	
343	0-20000-0-07645	0	343	07645,1:07645,1:7645,7645,FRM00007645	3	NIMES-COURBESSAC			0	4.41	43.86		19490326	20210430	1	0	63	NMS	74.0	Nimes,NÃ®mes					29	1	Modem GPSonde M10 (France)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
344	0-20000-0-07648	0.0	344	1:7648,2:34023	1.0,3.0	SALON DE PROVENCE			0.0	5.1	43.6		19440829	19490327	1.0	0.0	63.0			Salon-De-Provence									106,107,117,126,138							L.Haimberger	0.0	
345	0-20000-0-07650	0.0	345	07649,07650,1:07650,1:7650,7650,C:5230,C:5712,C:5713	1.0,3.0	MARIGNANE			0.0	5.22	43.44		19210102	19931210	1.0	0.0	63.0			Bouc-Bel-Air,Marignane,Marseille,Vitrolles									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
346	0-20000-0-07661	0.0	346	07660,1:7660,7660,C:5366,C:6106	1.0,3.0	CAP CEPET			0.0	5.94	43.08		19220707	19930721	1.0	0.0	63.0			La Seyne-Sur-Mer,Toulon									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
347	0-20000-0-07667	0.0	347	C:5106	1.0,3.0	HYERES			0.0	6.15	43.09		19270217	19271012	1.0	0.0	63.0			Sollies-Pont									106,107							L.Haimberger	0.0	
348	0-20000-0-07671	0.0	348	07678	1.0,3.0	COLLOBRIERES-RADAR			0.0	6.37	43.22		19820302	19820317	1.0	0.0	63.0			Hyeres									104,105,106,107,117							L.Haimberger	0.0	
349	0-20000-0-07684	0	349	07680,2:34007,7680,C:4516,C:5744,FRM00007680	3	CANNES,SAINT-RAPHAEL			0	6.95	43.56		19220103	19851113	1	0	63	NMS	74.0	Frejus,Saint-Raphael,Saint-RaphaÃ«l					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
350	0-20000-0-07690	0	350	07690,1:07690,1:7690,7690,C:4386,C:4387,C:4504,FRM00007690	3	NICE			0	7.21	43.65		19210201	20020927	1	0	63	NMS	74.0	Antibes,Saint-Laurent-Du-Var,Saint-Laurent-du-Var					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
351	0-20000-0-07747	0.0	351	07747,1:6607,1:7747,7747,C:4347,C:4513,C:5276,C:5617,C:8022	1.0,3.0	PERPIGNAN			0.0	2.87	42.74		19201006	19900515	1.0	0.0	63.0			Perpignan									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
352	0-20000-0-07761	0	352	07761,1:07761,1:7761,2:34003,7761,C:4351,C:4352,C:4354,C:4355,C:4502,C:5027,C:5574,FRM00007761	3	AJACCIO			0	8.79	41.92		19201115	20201231	1	0	63	NMS	74.0	Ajaccio					29	1	Modem GPSonde M10 (France)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
353	0-20000-0-07765	0.0	353	07765,2:34001,2:34004	1.0,3.0	SOLENZARA			0.0	9.4	41.92		19440319	19900805	1.0	0.0	63.0			Porto-Vecchio									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
354	0-20000-0-07770	0.0	354	C:5152,C:5605	1.0,3.0	CAP PERTUSATO			0.0	9.18	41.37		19260919	19320128	1.0	0.0	63.0			La Maddalena									106,107,117							L.Haimberger	0.0	
355	0-20000-0-07780	0.0	355	07768	1.0,3.0	FIGARI			0.0	9.1	41.51		19840409	19840409	1.0	0.0	63.0			Porto-Vecchio									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
356	0-20000-0-07785	0.0	356	C:5084	1.0,3.0	CAP CORSE			0.0	9.36	43.0		19271004	19271004	1.0	0.0	63.0			Bastia									106,107							L.Haimberger	0.0	
357	0-20000-0-07790	0.0	357	07790,2:34002,2:34005,2:34017	1.0,3.0	BASTIA			0.0	9.49	42.54		19431208	19930808	1.0	0.0	63.0			Bastia									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
358	0-20000-0-08001	0	358	07001,08001,1:8001,8001,C:5197,C:6070,C:6094,SPM00008001	3	LA CORUNA			0	-8.42	43.37		19140507	20201231	1	0	63	NMS	67.0	A Coruna,A CoruÃ±a					29	1	Vaisala RS41/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
359	0-20000-0-08008	0.0	359	08008	1.0,3.0	LUGO/ROZAS			0.0	-7.46	43.11		19840914	19840914	1.0	0.0	63.0			Lugo									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
360	0-20000-0-08011	0.0	360	08011	1.0,3.0	ASTURIAS/AVILES			0.0	-6.04	43.57		19831110	19831110	1.0	0.0	63.0			Aviles									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
361	0-20000-0-08023	0	361	08023,1:8023,80021,8023,C:5320,SPM00008023	3	SANTANDER			0	-3.8	43.49		19260114	20201231	1	0	63	NMS	67.0	Feltre,Santander					29	1	Vaisala RS41/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
362	0-20000-0-08027	0.0	362	C:5161	1.0,3.0	SAN SEBASTIAN/IGUELDO			0.0	-2.04	43.31		19271001	19280330	1.0	0.0	63.0			Oria									106,107,117							L.Haimberger	0.0	
363	0-20000-0-08053	0.0	363	08053	1.0,3.0	PONFERRADA			0.0	-6.6	42.56		19861128	19861128	1.0	0.0	63.0			Ponferrada									104,105,106,107,117							L.Haimberger	0.0	
364	0-20000-0-08055	0	364	08055,1:8055,8055,SPM00008055	3	LEON/VIRGEN DEL CAM,LEON/VIRGEN DEL CAMINO			0	-5.65	42.59		19700401	19770615	1	0	63	NMS	67.0	San Andres Del Rabanedo,San AndrÃ©s del Rabanedo					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
365	0-20000-0-08084	0	365	08084,1:8084,8084,SPM00008084	3	LOGRONO/AGONCILLO			0	-2.33	42.45		19660621	19811009	1	0	63	NMS	67.0	Logrono,LogroÃ±o					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
366	0-20000-0-08094	0.0	366	08094	1.0,3.0	HUESCA/PIRINEOS			0.0	-0.33	42.08		20091008	20091009	1.0	0.0	63.0			Huesca									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
367	0-20000-0-08140	0	367	08140,1:8140,8140,SPM00008140	3	VALLADOLID/VILLANUB,VALLADOLID/VILLANUBLA			0	-4.86	41.71		19691016	19810511	1	0	63	NMS	67.0	Valladolid					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
368	0-20000-0-08141	0.0	368	C:5757	1.0,3.0	VALLADOLID			0.0	-4.75	41.64		19250117	19250117	1.0	0.0	63.0			Valladolid									106,107							L.Haimberger	0.0	
369	0-20000-0-08160	0	369	08159,08160,1:8159,8160,SPM00008160	3	ZARAGOZA/AEROPUERTO,ZARAGOZA/BASE AEREA			0	-1.0	41.66		19580627	20151031	1	0	63	NMS	67.0	Zaragoza					29	1	Vaisala RS92/Autosonde (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
370	0-20000-0-08184	0.0	370	08184	1.0,3.0	GIRONA/COSTA BRAVA			0.0	2.76	41.91		19810208	19810208	1.0	0.0	63.0			Salt									104,105,106,107,117							L.Haimberger	0.0	
371	0-20000-0-08190	0	371	08181,08190,1:8181,8181,8190,C:4884,C:5639,C:6069,C:6109,SPM00008190	3	BARCELONA SERVEI			0	2.12	41.38		19140109	20210203	1	0	63	NMS	67.0	Barcelona,El Prat De Llobregat,Sant Just Desvern					29	1	Modem GPSonde M10 (France)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
372	0-20000-0-08202	0	372	08202,1:8202,8202,SPM00008202	3	SALAMANCA/MATACAN			0	-5.5	40.96		19680116	19810101	1	0	63	NMS	67.0	Santa Marta De Tormes,Santa Marta de Tormes					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
373	0-20000-0-08210	0.0	373	82010	1.0,3.0	AVILA			0.0	-4.68	40.66		19810908	20020328	1.0	0.0	63.0			Cobija									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
374	0-20000-0-08238	0.0	374	08238,1:8238,8238,C:5364,C:6072	1.0,3.0	TORTOSA			0.0	0.49	40.82		19260115	19990520	1.0	0.0	63.0			Tortosa									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
375	0-20000-0-08280	0.0	375	08280	1.0,3.0	ALBACETE/LOS LLANOS			0.0	-1.86	38.95		19821204	19920818	1.0	0.0	63.0			Albacete									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
376	0-20000-0-08284	0.0	376	08284,1:8284	1.0,3.0	VALENCIA/AEROPUERTO			0.0	-0.47	39.48		19691114	19711022	1.0	0.0	63.0			Manises									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
377	0-20000-0-08285	0.0	377	C:5755	1.0,3.0	VALENCIA VIVEROS			0.0	-0.37	39.48		19220326	19291026	1.0	0.0	63.0			Valencia									106,107							L.Haimberger	0.0	
378	0-20000-0-08302	0	378	08301,08302,1:8301,1:8302,8301,8302,SPM00008301	3	MALLORCA-SON BONET,PALMA DE MALLORCA			0	2.71	39.61		19580709	20210203	1	0	63	NMS	67.0	Palma					29	1	Vaisala RS80/Loran/Digicora I, II or Marwin (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
379	0-20000-0-08314	0	379	08314,1:8314,8314,C:5223,SPM00008314	3	MENORCA/AEROPUERTO,MENORCA/MAHON			0	4.22	39.85		19260111	19760830	1	0	63	NMS	67.0	Mahon,MahÃ³n					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
380	0-20000-0-08330	0.0	380	08330,1:8330,C:5049	1.0,3.0	BADAJOZ/TALAVERA LA REAL			0.0	-6.81	38.88		19250124	19940722	1.0	0.0	63.0			Badajoz									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
381	0-20000-0-08359	0.0	381	C:5034	1.0,3.0	ALICANTE			0.0	-0.49	38.37		19260507	19280331	1.0	0.0	63.0			Santa Pola									106,107,117							L.Haimberger	0.0	
382	0-20000-0-08383	0.0	382	08383,08384	1.0,3.0	HUELVA			0.0	-6.91	37.28		19790509	20201231	1.0	0.0	63.0			Huelva,Moguer									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
383	0-20000-0-08391	0.0	383	08391,1:8391,C:5331,C:5741	1.0,3.0	SEVILLA/SAN PABLO			0.0	-5.88	37.42		19240204	19901013	1.0	0.0	63.0			Sevilla									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
384	0-20000-0-08420	0.0	384	C:5148,C:5680	1.0,3.0	GRANADA/BASE AEREA			0.0	-3.63	37.14		19240203	19281117	1.0	0.0	63.0			Armilla,Granada									106,107,117							L.Haimberger	0.0	
385	0-20000-0-08430	0	385	08430,8430,SPM00008430	3	MURCIA			0	-1.17	38.0		19840527	20201231	1	0	63	NMS	67.0	Murcia					29	1	Modem GPSonde M10 (France)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
386	0-20000-0-08433	0.0	386	08433,1:8433,8433	1.0,3.0	MURCIA/SAN JAVIER			0.0	-0.8	37.79		19691023	19840409	1.0	0.0	63.0			San Javier									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
387	0-20000-0-08449	0.0	387	08449	1.0,3.0	ROTA B.N. OBSERVATORIO			0.0	-6.33	36.64		19761201	19770430	1.0	0.0	63.0			Rota									104,105,106,107,117							L.Haimberger	0.0	
388	0-20000-0-08487	0.0	388	C:5036,C:5633	1.0,3.0	ALMERIA/AEROPUERTO			0.0	-2.36	36.85		19240202	19340629	1.0	0.0	63.0			Almeria									106,107,117							L.Haimberger	0.0	
389	0-20000-0-08505	0.0	389	08505	1.0,3.0	HORTA/CASTELO BRANCO (ACORES)			0.0	-28.71	38.52		19801008	19820403	1.0	0.0	63.0			Angra									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
390	0-20000-0-08508	0	390	08508,08511,8508,C:4881,C:5042,POM00008508	3	LAJES (ACORES),LAJES (ACORES) (8508-0)			0	-27.09	38.77		19230104	20201231	1	0	63	NMS	183.0	Angra					29	1	Vaisala RS41/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
391	0-20000-0-08512	0.0	391	08512	1.0,3.0	PONTA DELGADA/NORDELA (ACORES)			0.0	-25.7	37.74		19820801	19821205	1.0	0.0	63.0			Ponta Delgada									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
392	0-20000-0-08513	0.0	392	C:4918,C:6126	1.0,3.0	PONTA DELGADA/OBS. (ACORES)			0.0	-25.66	37.75		19231108	19360722	1.0	0.0	63.0			Ponta Delgada									106,107,126							L.Haimberger	0.0	
393	0-20000-0-08524	0.0	393	08524	1.0,3.0	PORTO SANTO			0.0	-16.35	33.07		19880220	20040719	1.0	0.0	63.0			Machico									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
394	0-20000-0-08536	0.0	394	1:85350,8535	1.0,3.0	LISBOA/PORTELA			0.0	-9.13	38.77		19390904	19441231	1.0	0.0	63.0			Lisbon									106,107,126,138							L.Haimberger	0.0	
395	0-20000-0-08545	0	395	08545,8545,POM00008545	3	PORTO/PEDRAS RUBRAS			0	-8.68	41.23		19570901	19930105	1	0	63	NMS	183.0	Leca Da Palmeira,LeÃ§a da Palmeira					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
396	0-20000-0-08554	0	396	08554,1:8554,8554,POM00008554	3	FARO/AEROPORTO			0	-7.97	37.02		19520417	19941214	1	0	63	NMS	183.0	Faro					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
397	0-20000-0-08558	0.0	397	08557	1.0,3.0	EVORA / C.C.			0.0	-7.89	38.54		19900704	19900704	1.0	0.0	63.0			Evora									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
398	0-20000-0-08579	0	398	08579,1:8536,8579,POM00008579	3	LISBOA/GAGO COUTINHO			0	-9.13	38.77		19480111	20200101	1	0	63	NMS	183.0	Moscavide,Povoa De Santo Adriao					29	1	Vaisala RS41/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
399	0-20000-0-08589	0	399	08589,8589,CVM00008589	3	PRAIA			0	-23.48	14.94		19740824	19960611	1	0	63	NMS	51.0	Praia					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
400	0-20000-0-08594	0	400	08594,1:8594,8594,CVM00008594	3	SAL			0	-22.95	16.74		19490607	20170628	1	0	63	NMS	51.0	Santa Maria					29	1	iMet-2/iMet-3200 GPS radiosonde with derived pressure from GPS height (South Africa)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
401	0-20000-0-08922	0.0	401	08922	1.0,3.0	 REFUGIO CASA PIEDRA,PANTICOSA			0.0	-0.23	42.76		19970101	19970101	1.0	0.0	63.0			Jaca									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
402	0-20000-0-10004	0.0	402	10004,2:10004	1.0,3.0	UFS TW EMS			0.0	6.35	54.16		19671110	19710816	1.0	0.0	63.0			Buchanan									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
403	0-20000-0-10007	0.0	403	10007	1.0,3.0	UFS DEUTSCHE BUCHT			0.0	7.46	54.18		19830722	19830722	1.0	0.0	63.0			Norden									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
404	0-20000-0-10015	0.0	404	10015,10120,9:1393	1.0,3.0	HELGOLAND			0.0	7.89	54.17		19400126	19841210	1.0	0.0	63.0			Cuxhaven									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
405	0-20000-0-10020	0.0	405	10020	1.0,3.0	LIST/SYLT			0.0	8.41	55.01		19710519	19900622	1.0	0.0	63.0			Esbjerg									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
406	0-20000-0-10033	0.0	406	10033,10034,1:10034,9:3735	1.0,3.0	GLUECKSBURG-MEIERWIK			0.0	9.51	54.83		19490316	19731117	1.0	0.0	63.0			Flensburg									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
407	0-20000-0-10037	0.0	407	10037	1.0,3.0	SCHLESWIG-JAGEL			0.0	9.52	54.46		19711016	19711016	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
408	0-20000-0-10042	0.0	408	10042	1.0,3.0	SCHOENHAGEN (OSTSEEBAD)			0.0	10.02	54.64		19721009	19721010	1.0	0.0	63.0			Ha Tinh									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
409	0-20000-0-10046	0.0	409	10046,1:10046,C:5181,C:5692	1.0,3.0	KIEL-HOLTENAU			0.0	10.14	54.38		19270314	19940930	1.0	0.0	63.0			Kiel									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
410	0-20000-0-10055	0.0	410	10055	1.0,3.0	FEHMARN			0.0	11.06	54.53		19711012	19711012	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
411	0-20000-0-10067	0.0	411	10067	1.0,3.0	MARIENLEUCHTE			0.0	11.24	54.49		19990831	19990831	1.0	0.0	63.0			Nakskov									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
412	0-20000-0-10097	0.0	412	10097	1.0,3.0	GREIFSWALDER OIE			0.0	13.91	54.24		19570831	19710715	1.0	0.0	63.0			Hobart									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
413	0-20000-0-10113	0	413	10113,1:10113,C:5718,GMM00010113	3	NORDERNEY			0	7.15	53.71		19260724	20210430	1	0	63	NMS	56.0	Norden					29	1	Vaisala RS41/AUTOSONDE (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
414	0-20000-0-10124	0.0	414	 10005, 10124),(10003,10003,10005,10124	1.0,3.0	LEUCHTTURM ALTE WESER			0.0	8.13	53.86		19711018	19890530	1.0	0.0	63.0			Cuxhaven,Jever									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
415	0-20000-0-10126	0.0	415	10122,10126,10128,1:10122	1.0,3.0	WITTMUNDHAVEN			0.0	7.67	53.55		19490405	19800522	1.0	0.0	63.0			Ishigaki,Schortens									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
416	0-20000-0-10129	0.0	416	10129	1.0,3.0	BREMERHAVEN			0.0	8.58	53.53		19850518	19850518	1.0	0.0	63.0			Bremerhaven									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
417	0-20000-0-10130	0.0	417	10130	1.0,3.0	ELPERSBUETTEL			0.0	9.01	54.07		19820605	19900403	1.0	0.0	63.0			Heide									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
418	0-20000-0-10131	0.0	418	C:5073	1.0,3.0	CUXHAVEN			0.0	8.71	53.87		19260916	19281117	1.0	0.0	63.0			Cuxhaven									106,107							L.Haimberger	0.0	
419	0-20000-0-10135	0.0	419	10135,C:5575	1.0,3.0	Nordholz (WP)			0.0	8.67	53.78		19201201	19711021	1.0	0.0	63.0			Cuxhaven									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
420	0-20000-0-10136	0.0	420	10136	1.0,3.0	NORDHOLZ (FLUGPLATZ)			0.0	8.66	53.76		19791213	19791213	1.0	0.0	63.0			Cuxhaven									106,107,117,39							L.Haimberger	0.0	
421	0-20000-0-10139	0.0	421	10139	1.0,3.0	BREMERVOERDE			0.0	9.14	53.44		19710503	19710503	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
422	0-20000-0-10142	0.0	422	10142	1.0,3.0	ITZEHOE			0.0	9.57	53.99		19710124	19830102	1.0	0.0	63.0			Itzehoe									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
423	0-20000-0-10146	0.0	423	10146	1.0,3.0	QUICKBORN			0.0	9.88	53.73		19710720	19710720	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
424	0-20000-0-10147	0	424	10141,10148,1:10147,5685,C:4994,C:5684,C:5685,C:6093,GMXUAE05685	3	HAMBURG,HAMBURG-FUHLSBUETTEL			0	9.99	53.63		19040406	20170106	1	0	63	NMS	56.0	Hamburg,Norderstedt					29	1			104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
425	0-20000-0-10150	0.0	425	10150	1.0,3.0	DOERNICK			0.0	10.35	54.17		19710112	19721014	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
426	0-20000-0-10156	0.0	426	C:6081	1.0,3.0	LUEBECK-BLANKENSEE			0.0	10.7	53.8		19210703	19210925	1.0	0.0	63.0			Lubeck									106,107							L.Haimberger	0.0	
427	0-20000-0-10168	0.0	427	10168	1.0,3.0	GOLDBERG			0.0	12.1	53.61		19711010	19990901	1.0	0.0	63.0			Brigantine,Gustrow									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
428	0-20000-0-10169	0.0	428	1:10169	1.0,3.0	ROSTOCK (RADAR)			0.0	12.06	54.18		19260608	19290617	1.0	0.0	63.0			Rostock									117,126							L.Haimberger	0.0	
429	0-20000-0-10170	0.0	429	C:4979,C:4980,C:4981,C:5304,C:5620,C:5621,C:5850	1.0,3.0	ROSTOCK-WARNEMUENDE			0.0	12.08	54.18		19130110	19340615	1.0	0.0	63.0			Rostock									106,107,126,138							L.Haimberger	0.0	
430	0-20000-0-10172	0.0	430	10172	1.0,3.0	LAAGE (FLUGPLATZ)			0.0	12.28	53.92		19720618	19720618	1.0	0.0	63.0			Bairnsdale									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
431	0-20000-0-10184	0	431	09184,10184,10185,1:10184,1:10185,1:9184,9184,GMM00010184	3	GREIFSWALD			0	13.41	54.1		19500101	20210430	1	0	63	NMS	56.0	Greifswald					29	1	Vaisala RS41/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
432	0-20000-0-10200	0.0	432	10200,10202,1:10200,1:10202	1.0,3.0	EMDEN-FLUGPLATZ			0.0	7.23	53.39		19520427	20110831	1.0	0.0	63.0			Emden									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
433	0-20000-0-10224	0.0	433	C:5648	1.0,3.0	BREMEN			0.0	8.8	53.04		19201025	19340630	1.0	0.0	63.0			Bremen									106,107,138							L.Haimberger	0.0	
434	0-20000-0-10238	0	434	10238,1:10238,GMM00010238	3	BERGEN			0	9.92	52.82		19670512	20210430	1	0	63	NMS	56.0	Bergen					29	1	Vaisala RS41/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
435	0-20000-0-10249	0.0	435	10249	1.0,3.0	BOIZENBURG			0.0	10.69	53.39		19930611	19930611	1.0	0.0	63.0			Boizenburg									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
436	0-20000-0-10261	0.0	436	10261	1.0,3.0	SEEHAUSEN			0.0	11.73	52.89		19730209	19730225	1.0	0.0	63.0			Katsuura									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
437	0-20000-0-10267	0.0	437	10272	1.0,3.0	KYRITZ			0.0	12.41	52.94		19950213	19980528	1.0	0.0	63.0			Wittstock									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
438	0-20000-0-10289	0.0	438	10289	1.0,3.0	GRUENOW			0.0	13.93	53.32		19720128	19720130	1.0	0.0	63.0												104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
439	0-20000-0-10291	0.0	439	09291	1.0,3.0	ANGERMUENDE			0.0	13.99	53.03		19800423	19870716	1.0	0.0	63.0			Neuruppin									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
440	0-20000-0-10304	0	440	10304,1:10304,GMM00010304	3	MEPPEN			0	7.32	52.72		19710615	20210430	1	0	63	NMS	56.0	Meppen					29	1	Vaisala RS41/DigiCORA MW41 (Finland)		104,105,106,107,117,126,138,36,39							E. Tramutola,L.Haimberger	0.0	
441	0-20000-0-10315	0.0	441	10307,1:10307	1.0,3.0	MUENSTER/OSNABRUECK			0.0	7.7	52.13		19710615	19850829	1.0	0.0	63.0			Rheine									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
442	0-20000-0-10338	0.0	442	10338,1:10338	1.0,3.0	HANNOVER			0.0	9.68	52.46		19490312	19970601	1.0	0.0	63.0			Langenhagen									104,105,106,107,117,126,138,36,39							L.Haimberger	0.0	
443	0-20000-0-10339	0.0	443	C:5596	1.0,3.0	HANNOVER (RADAR)			0.0	9.69	52.46		19250715	19340820	1.0	0.0	63.0			Langenhagen									106,107,126,138							L.Haimberger	0.0	
