	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
98	0-20000-0-96805	0	99	96805	3	CILACAP			0	109.01666666666668	-7.733333333333333		2014-10-12	2024-03-04	1	0	63	NMS	100	Kroya									['126', '137', '106', '107', '117']							L.Haimberger	0
99	0-20001-0-37789	0	100	37789	3	YEREVAN AERO			0	44.49972222222223	40.21722222222223		2015-09-30	2016-05-30	1	0	63	NMS	6	Yerevan									['126', '137', '106', '107', '117']							L.Haimberger	0
100	0-20000-0-96749	0	101	96739	3	JAKARTA/SOEKARNO-HATTA			0	106.65472222222223	-6.122222222222222		2014-10-11	2024-03-04	1	0	63	NMS	100	Curug									['126', '137', '106', '107', '117']							L.Haimberger	0
101	0-20000-0-68994	0	102	68994	3	MARION ISLAND			0	37.85861111111111	-46.876666666666665		2015-04-27	2016-10-05	1	0	63	NMS	246										['126', '137', '106', '107', '117']							L.Haimberger	0
102	0-20000-0-41756	0	103	41756	3	JIWANI			0	61.8	25.066666666666663		2015-02-01	2016-10-01	1	0	63	NMS	177	Jiwani									['126', '137', '106', '107', '117']							L.Haimberger	0
103	0-20000-0-97748	0	104	97748	3	GESER			0	130.89555555555555	-3.8866666666666663		2014-10-11	2024-03-03	1	0	63	NMS	100	Amahai									['126', '137', '106', '107', '117']							L.Haimberger	0
104	0-20000-0-48378	0	105	48378	3	PHITSANULOK			0	100.27583333333334	16.796111111111113		2015-01-28	2024-02-09	1	0	63	NMS	216	Phitsanulok									['126', '137', '106', '107', '117']							L.Haimberger	0
105	0-20000-0-42542	0	106	42542	3	UDAIPUR DABOK			0	73.88333333333334	24.616666666666667		2014-10-06	2024-03-02	1	0	63	NMS	104	Bhindar									['126', '137', '106', '107', '117']							L.Haimberger	0
106	0-20000-0-52836	0	107	52836	3	DOULAN			0	98.1	36.3		2014-10-01	2024-03-03	1	0	63	NMS	47	Xining									['126', '137', '106', '107', '117']							L.Haimberger	0
107	0-20000-0-30758	0	108	30758	3	CHITA			0	113.48333333333332	52.083333333333336		2015-11-01	2024-03-03	1	0	63	NMS	190	Chita									['126', '137', '106', '107', '117']							L.Haimberger	0
108	0-20000-0-96529	0	109	96529	3	TANJUNG REDEP/KALIMARAU			0	117.4327777777778	2.1438888888888887		2014-10-13	2024-03-01	1	0	63	NMS	100	Tarakan									['126', '137', '106', '107', '117']							L.Haimberger	0
109	0-20000-0-78073	0	110	78073	3	NASSAU AIRPORT NEW PROVIDENCE			0	-77.46666666666667	25.05		2014-10-02	2016-10-05	1	0	63	NMS	31	Nassau									['126', '137', '106', '107', '117']							L.Haimberger	0
110	0-20000-0-64450	0	111	64450	3	BRAZZAVILLE /MAYA-MAYA			0	15.25	-4.25		2014-10-10	2024-03-04	1	0	63	NMS	39	Brazzaville									['126', '137', '106', '107', '117']							L.Haimberger	0
111	0-20000-0-41624	0	112	41624	3	DERA ISMAIL KHAN			0	70.91666666666667	31.816666666666663		2014-12-01	2016-10-01	1	0	63	NMS	177	Dera Ismail Khan									['126', '137', '106', '107', '117']							L.Haimberger	0
112	0-20000-0-41675	0	113	41675	3	MULTAN			0	71.43333333333334	30.2		2014-12-01	2016-04-01	1	0	63	NMS	177	Multan									['126', '137', '106', '107', '117']							L.Haimberger	0
113	0-20000-0-43371	0	114	43371	3	THIRUVANANTHAPURAM (43371-0)			0	76.95	8.483333333333333		2014-10-02	2016-10-05	1	0	63	NMS	104	Thiruvananthapuram									['126', '137', '106', '107', '117']							L.Haimberger	0
114	0-20600-0-96655	0	115	96655	3	WAOP Palangkaraya - Tjilik Riwut AP / Panarung AP, Kalimantan, Indonesia			0	114.0	-1.0		2014-10-23	2024-03-04	1	0	63	NMS	100	Sampit									['126', '137', '106', '107', '117']							L.Haimberger	0
115	0-20000-0-03808	0	116	3810	3	CAMBORNE			0	-5.3275	50.21833333333333		2015-08-19	2015-08-19	1	0	63	NMS	76	Falmouth									['126', '137', '106', '107', '117']							L.Haimberger	0
